Event ID,Event Date,Event Type,Event Mode,Event Intensity,Quad Code,Contexts,Actor Name,Actor Country,Actor COW,Primary Actor Sector,Actor Sectors,Actor Title,Actor Name Raw,Wikipedia Actor ID,Recipient Name,Recipient Country,Recipient COW,Primary Recipient Sector,Recipient Sectors,Recipient Title,Recipient Name Raw,Wikipedia Recipient ID,Placename,City,District,Province,Country,Latitude,Longitude,GeoNames ID,Raw Placename,Feature Type,Source,Publication Date,Story People,Story Organizations,Story Locations,Language,Version
20240418-4730-8418a8ef9be8_SANCTION,2024-04-18,SANCTION,None,-6.00,MATERIAL CONFLICT,election ,Enforcement Directorate,India,750,COP,COP,law enforcement agency,Enforcement Directorate,Enforcement Directorate,Arvind Kejriwal,India,750,GOV,GOV,chief minister,Arvind Kejriwal,Arvind Kejriwal,None,None,None,None,None,None,None,None,Delhi,None,Hindustan Times,2024-04-18,Arvind Kejriwal | Kishan Lal | Mahesh Kumar Khichi | Neeta Bisht | Ravinder Bhardwaj ,AAP | the Aam Aadmi Party | the Bharatiya Janata Party | the Enforcement Directorate | BJP ,State of Bihar | People’s Republic of China | Delhi ,English,NGEC_coder-Vers001-b1-Run-001
20240419-2036-802de9e2322d_SANCTION,2024-04-19,SANCTION,None,-6.00,MATERIAL CONFLICT,election ,Enforcement Directorate,India,750,COP,COP,law enforcement agency,Enforcement Directorate,Enforcement Directorate,Arvind Kejriwal,India,750,GOV,GOV,chief minister,Arvind Kejriwal,Arvind Kejriwal,None,None,None,None,None,None,None,None,Delhi,None,Hindustan Times,2024-04-19,Arvind Kejriwal | Kishan Lal | Mahesh Kumar Khichi | Neeta Bisht | Ravinder Bhardwaj ,AAP | the Aam Aadmi Party | the Bharatiya Janata Party | the Enforcement Directorate | BJP | MCD ,State of Bihar | People’s Republic of China | Delhi | Sādātpur ,English,NGEC_coder-Vers001-b1-Run-001
20240425-8814-b78e7985c3b9_ACCUSE,2024-04-25,ACCUSE,None,-3.00,VERBAL CONFLICT,None,Enforcement Directorate,India,750,COP,COP,law enforcement agency,Enforcement Directorate,Enforcement Directorate,Arvind Kejriwal,India,750,GOV,GOV,chief minister,Chief Minister Arvind Kejriwal,Arvind Kejriwal,Delhi,Delhi,None,Delhi,IND,28.65195,77.23149,1273294,Delhi,PPLA,Indo-Asian News Service,2024-04-25,Arvind Kejriwal | Kejriwal ,The Enforcement Directorate | ED | the Supreme Court ,Dili | Delhi ,English,NGEC_coder-Vers001-b1-Run-001
20240426-2416-e684f1670b8f_SANCTION,2024-04-26,SANCTION,None,-6.00,MATERIAL CONFLICT,None,Enforcement Directorate,India,750,COP,COP,law enforcement agency,Enforcement Directorate,Enforcement Directorate,Arvind Kejriwal,India,750,GOV,GOV,chief minister,Arvind Kejriwal,Arvind Kejriwal,None,None,None,None,None,None,None,None,Delhi,None,Indo-Asian News Service,2024-04-26,Arvind Kejriwal | Dipankar Datta | Sanjiv Khanna | Kejriwal | Singhvi | Abhishek Manu Singhvi ,the Enforcement Directorate | AAP | ED | the Supreme Court ,Dili ,English,NGEC_coder-Vers001-b1-Run-001
20240430-5726-b83a5531a580_COERCE_arrest,2024-04-30,COERCE,arrest,-7.00,MATERIAL CONFLICT,election ,Enforcement Directorate,India,750,COP,COP,law enforcement agency,Enforcement Directorate,Enforcement Directorate,Arvind Kejriwal,India,750,GOV,GOV,chief minister,Arvind Kejriwal,Arvind Kejriwal,None,None,None,None,None,None,None,None,Tihar jail,None,Hindustan Times,2024-04-30,Mann | Arvind Kejriwal | Kejriwal ,AAP | Aam Aadmi Party | the Enforcement Directorate | BJP | ED ,Tihar | Bhāvnagar | State of Gujarāt | Bharūch | Delhi ,English,NGEC_coder-Vers001-b1-Run-001
20240509-2737-726c7f594de2_ACCUSE,2024-05-09,ACCUSE,None,-3.00,VERBAL CONFLICT,election ,Enforcement Directorate,India,750,COP,COP,law enforcement agency,Enforcement Directorate,Enforcement Directorate,Arvind Kejriwal,India,750,GOV,GOV,chief minister,Arvind Kejriwal,Arvind Kejriwal,None,None,None,None,None,None,None,None,Supreme Court,None,Hindustan Times,2024-05-09,Arvind Kejriwal | Sanjay Singh | Sanjiv Khanna | Kejriwal | Manish Sisodia ,Enforcement Directorate | the Supreme Court | ED | AAP ,Delhi ,English,NGEC_coder-Vers001-b1-Run-001
20240510-2912-4c7a45d8b4bf_COERCE_arrest,2024-05-10,COERCE,arrest,-7.00,MATERIAL CONFLICT,election ,Enforcement Directorate,India,750,COP,COP,law enforcement agency,Enforcement Directorate,Enforcement Directorate,Arvind Kejriwal,India,750,GOV,GOV,chief minister,Arvind Kejriwal,Arvind Kejriwal,None,None,None,None,None,None,None,None,Tihar Jail,None,Indo-Asian News Service,2024-05-10,Arvind Kejriwal | Kejriwal ,the Supreme Court | ED | Lok Sabha | Aam Aadmi Party | the Enforcement Directorate | AAP ,State of Bihar | Delhi | Connaught Place ,English,NGEC_coder-Vers001-b1-Run-001
20240510-3310-f5cef29070bc_COERCE_arrest,2024-05-10,COERCE,arrest,-7.00,MATERIAL CONFLICT,None,Enforcement Directorate,India,750,COP,COP,law enforcement agency,Enforcement Directorate,Enforcement Directorate,Arvind Kejriwal,India,750,GOV,GOV,chief minister,Arvind Kejriwal,Arvind Kejriwal,None,None,None,None,None,None,None,None,Tihar Jail,None,Indo-Asian News Service,2024-05-10,Arvind Kejriwal | Kejriwal | Sunita | Saurabh Bharadwaj | Atishi | Arvind Kejriwal 's | Bhagwant Mann | Gopal Rai ,ED | the Enforcement Directorate | the Supreme Court | AAP ,Delhi | Republic of India | State of Punjab ,English,NGEC_coder-Vers001-b1-Run-001
20240510-0263-bd258188bc66_COERCE_arrest,2024-05-10,COERCE,arrest,-7.00,MATERIAL CONFLICT,None,Enforcement Directorate,India,750,COP,COP,law enforcement agency,Enforcement Directorate,Enforcement Directorate,Arvind Kejriwal,India,750,GOV,GOV,chief minister,Arvind Kejriwal,Arvind Kejriwal,None,None,None,None,None,None,None,None,Tihar Jail,None,Indo-Asian News Service,2024-05-10,Arvind Kejriwal | Kejriwal | Sunita | Saurabh Bharadwaj | Atishi | Arvind Kejriwal 's | Bhagwant Mann | Gopal Rai ,ED | the Enforcement Directorate | the Supreme Court | AAP ,Delhi | Republic of India | State of Punjab ,English,NGEC_coder-Vers001-b1-Run-001
20240510-4142-df6613ce5183_COERCE_arrest,2024-05-10,COERCE,arrest,-7.00,MATERIAL CONFLICT,election ,Enforcement Directorate,India,750,COP,COP,law enforcement agency,Enforcement Directorate,Enforcement Directorate,Arvind Kejriwal,India,750,GOV,GOV,chief minister,Arvind Kejriwal,Arvind Kejriwal,Republic of India,None,None,None,IND,22.0,79.0,1269750,India,PCLI,Xinhua News Agency,2024-05-10,Arvind Kejriwal | Kejriwal ,Enforcement Directorate | Aam Aadmi Party | AAP ,Delhi | Republic of India ,English,NGEC_coder-Vers001-b1-Run-001
20240512-4373-ceab2c0b5e1e_COERCE_arrest,2024-05-12,COERCE,arrest,-7.00,MATERIAL CONFLICT,election ,Enforcement Directorate,India,750,COP,COP,law enforcement agency,Enforcement Directorate,Enforcement Directorate,Arvind Kejriwal,India,750,GOV,GOV,chief minister,Arvind Kejriwal,Arvind Kejriwal,Uttar Pradesh,None,None,Uttar Pradesh,IND,27.25,80.75,1253626,Uttam Nagar; Moti Nagar,ADM1,Hindustan Times,2024-05-12,Arvind Kejriwal | Kejriwal | Bhagwant Mann | Mann | VK Saxena ,BJP | the Delhi Secretariat | Lok Sabha | the Enforcement Directorate | The Supreme Court | AAP | INDIA | Mohalla Clinics ,Delhi | Tihar | State of Punjab | Uttar Pradesh | Kushinagar ,English,NGEC_coder-Vers001-b1-Run-001
20240515-8442-9ebe2611a504_COERCE_arrest,2024-05-15,COERCE,arrest,-7.00,MATERIAL CONFLICT,election ,Enforcement Directorate,India,750,COP,COP,law enforcement agency,Enforcement Directorate,Enforcement Directorate,Arvind Kejriwal,India,750,GOV,GOV,chief minister,Arvind Kejriwal,Arvind Kejriwal,Delhi,Delhi,None,Delhi,IND,28.65195,77.23149,1273294,Delhi,PPLA,Hindustan Times,2024-05-15,Arvind Kejriwal | Kejriwal | Amit Shah ,the Supreme Court | BJP | Lok Sabha | ANI | the Enforcement Directorate | The Enforcement Directorate ,Delhi ,English,NGEC_coder-Vers001-b1-Run-001
20240531-9237-af9aea991ec3_THREATEN,2024-05-31,THREATEN,None,-3.50,VERBAL CONFLICT,None,Enforcement Directorate,India,750,COP,COP,law enforcement agency,Enforcement Directorate,Enforcement Directorate,Arvind Kejriwal,India,750,GOV,GOV,chief minister,Arvind Kejriwal,Arvind Kejriwal,Delhi,Delhi,None,Delhi,IND,28.65195,77.23149,1273294,Delhi,PPLA,Hindustan Times,2024-05-31,Arvind Kejriwal | Virendra Sachdeva | Modi | Kejriwal | Atishi | Narendra Modi | Arvind Kejriwal 's | Sachdeva ,BJP | ED | Aam Aadmi Party | the Bharatiya Janata Party | AAP | the Enforcement Directorate 's ,Delhi | State of Punjab ,English,NGEC_coder-Vers001-b1-Run-001
20240601-6928-7077635856c7_ACCUSE,2024-06-01,ACCUSE,None,-3.00,VERBAL CONFLICT,health ,Enforcement Directorate,India,750,COP,COP,law enforcement agency,Enforcement Directorate,Enforcement Directorate,Arvind Kejriwal,India,750,GOV,GOV,chief minister,Arvind Kejriwal,Arvind Kejriwal,None,None,None,None,None,None,None,None,Delhi,None,Hindustan Times,2024-06-01,Arvind Kejriwal | Kejriwal ,Aam Aadmi Party | the Supreme Court | AAP | The Enforcement Directorate ,Delhi | Republic of Madagascar ,English,NGEC_coder-Vers001-b1-Run-001
20240601-6928-7077635856c7_REQUEST,2024-06-01,REQUEST,None,0.00,VERBAL CONFLICT,health ,Enforcement Directorate,India,750,COP,COP,law enforcement agency,Enforcement Directorate,Enforcement Directorate,Arvind Kejriwal,India,750,GOV,GOV,chief minister,Arvind Kejriwal,Arvind Kejriwal,None,None,None,None,None,None,None,None,Delhi,None,Hindustan Times,2024-06-01,Arvind Kejriwal | Kejriwal ,Aam Aadmi Party | the Supreme Court | AAP | The Enforcement Directorate ,Delhi | Republic of Madagascar ,English,NGEC_coder-Vers001-b1-Run-001
20240601-3626-2d6e42260e68_COERCE_arrest,2024-06-01,COERCE,arrest,-7.00,MATERIAL CONFLICT,health ,Enforcement Directorate,India,750,COP,COP,law enforcement agency,Enforcement Directorate,Enforcement Directorate,Arvind Kejriwal,India,750,GOV,GOV,chief minister,Arvind Kejriwal,Arvind Kejriwal,None,None,None,None,None,None,None,None,Kejriwal,None,Hindustan Times,2024-06-01,Arvind Kejriwal | Kejriwal ,Aam Aadmi Party | the Supreme Court | AAP | The Enforcement Directorate ,State of Bihar | Delhi ,English,NGEC_coder-Vers001-b1-Run-001
20240601-3650-7b5cb4456cc2_SANCTION_convict,2024-06-01,SANCTION,convict,-6.00,MATERIAL CONFLICT,election ,Enforcement Directorate,India,750,COP,COP,law enforcement agency,Enforcement Directorate,Enforcement Directorate,Arvind Kejriwal,India,750,GOV,GOV,chief minister,Arvind Kejriwal,Arvind Kejriwal,None,None,None,None,None,None,None,None,Delhi,None,Hindustan Times,2024-06-01,Arvind Kejriwal | Kejriwal ,Enforcement Directorate | the Supreme Court | Lok Sabha | Aam Aadmi Party | The Supreme Court | HT Digital Content Services | Hindustan Times ,Delhi ,English,NGEC_coder-Vers001-b1-Run-001
20240602-5006-929a050f2205_ACCUSE,2024-06-02,ACCUSE,None,-3.00,VERBAL CONFLICT,election ,Enforcement Directorate,India,750,COP,COP,law enforcement agency,Enforcement Directorate,Enforcement Directorate,Arvind Kejriwal,India,750,GOV,GOV,chief minister,Arvind Kejriwal,Arvind Kejriwal,None,None,None,None,None,None,None,None,Tihar jail,None,EFE News Service,2024-06-02,Mahatma Gandhi | Narendra Modi | Modi | Arvind Kejriwal | Bhagat Singh | Kejriwal ,Bharatiya Janata Party | the Aam Aadmi Party | BJP | ED | the Enforcement Directorate ,Tihar | Delhi ,English,NGEC_coder-Vers001-b1-Run-001
20240602-2727-b3a17b0769e3_REQUEST,2024-06-02,REQUEST,None,0.00,VERBAL CONFLICT,None,Enforcement Directorate,India,750,COP,COP,law enforcement agency,Enforcement Directorate,Enforcement Directorate,Arvind Kejriwal,India,750,GOV,GOV,chief minister,Arvind Kejriwal,Arvind Kejriwal,None,None,None,None,None,None,None,None,Delhi 's Rouse Avenue court,None,Hindustan Times,2024-06-02,Arvind Kejriwal 's | Sanjeev Aggarwal | Arvind Kejriwal | Rishikesh Kumar | Vivek Jain | Kejriwal ,HT Digital Content Services | the Enforcement Directorate | Aam Aadmi Party | the Supreme Court ,Republic of Madagascar | Delhi | State of Bihar ,English,NGEC_coder-Vers001-b1-Run-001
20240602-4025-be2a5001d2ba_REQUEST,2024-06-02,REQUEST,None,0.00,VERBAL CONFLICT,None,Enforcement Directorate,India,750,COP,COP,law enforcement agency,Enforcement Directorate,Enforcement Directorate,Arvind Kejriwal,India,750,GOV,GOV,chief minister,Arvind Kejriwal,Arvind Kejriwal,None,None,None,None,None,None,None,None,Delhi 's Rouse Avenue court,None,Hindustan Times,2024-06-02,Arvind Kejriwal 's | Sanjeev Aggarwal | Arvind Kejriwal | Rishikesh Kumar | Vivek Jain | Kejriwal ,the Supreme Court 's | AAP | the Supreme Court | Aam Aadmi Party | the Enforcement Directorate ,Republic of Madagascar | Delhi ,English,NGEC_coder-Vers001-b1-Run-001
20240607-1444-1b7fad134b45_ACCUSE,2024-06-07,ACCUSE,None,-3.00,VERBAL CONFLICT,None,Enforcement Directorate,India,750,COP,COP,law enforcement agency,Enforcement Directorate,Enforcement Directorate,Arvind Kejriwal,India,750,GOV,GOV,chief minister,Arvind Kejriwal,Arvind Kejriwal,Delhi,Delhi,None,Delhi,IND,28.65195,77.23149,1273294,Delhi,PPLA,Hindustan Times,2024-06-07,Modi | Kejriwal | Arvind Kejriwal ,The Enforcement Directorate | ED ,Delhi | New Delhi ,English,NGEC_coder-Vers001-b1-Run-001
20240620-8229-f3a3e264ac33_ACCUSE,2024-06-20,ACCUSE,None,-3.00,VERBAL CONFLICT,None,Enforcement Directorate,India,750,COP,COP,law enforcement agency,Enforcement Directorate,Enforcement Directorate,Arvind Kejriwal,India,750,GOV,GOV,chief minister,Arvind Kejriwal,Arvind Kejriwal,Delhi,Delhi,None,Delhi,IND,28.65195,77.23149,1273294,Delhi,PPLA,Hindustan Times,2024-06-20,Vikram Chaudhari | Arvind Kejriwal | Arvind Kejriwal 's | Kejriwal ,Aam Aadmi Party | ED | the Enforcement Directorate | AAP ,Tihar | Delhi ,English,NGEC_coder-Vers001-b1-Run-001
20240620-8229-f3a3e264ac33_COERCE_arrest,2024-06-20,COERCE,arrest,-7.00,MATERIAL CONFLICT,None,Enforcement Directorate,India,750,COP,COP,law enforcement agency,Enforcement Directorate,Enforcement Directorate,Arvind Kejriwal,India,750,GOV,GOV,chief minister,Arvind Kejriwal,Arvind Kejriwal,Delhi,Delhi,None,Delhi,IND,28.65195,77.23149,1273294,Delhi,PPLA,Hindustan Times,2024-06-20,Vikram Chaudhari | Arvind Kejriwal | Arvind Kejriwal 's | Kejriwal ,Aam Aadmi Party | ED | the Enforcement Directorate | AAP ,Tihar | Delhi ,English,NGEC_coder-Vers001-b1-Run-001
20240108-3794-f7894563526f_SANCTION,2024-01-08,SANCTION,None,-6.00,MATERIAL CONFLICT,military | election ,Federal Railroad Police,Brazil,140,COP,COP,law enforcement agency,Federal Police,Federal Railroad Police,Jair Bolsonaro,Brazil,140,GOV,GOV,president,Bolsonaro,Jair Bolsonaro,Federative Republic of Brazil,None,None,None,BRA,-10.0,-55.0,3469034,Brazil,PCLI,Associated Press Newswires,2024-01-08,Roberto Burle Marx | Donald Trump | Bolsonaro | Rodrigo Pacheco | Lula ,Cabinet | Congress | Senate | The Supreme Court | Federal Police | Supreme Court ,United States | Federative Republic of Brazil ,English,NGEC_coder-Vers001-b1-Run-001
20240130-5165-c255874db67a_ACCUSE,2024-01-30,ACCUSE,None,-3.00,VERBAL CONFLICT,military ,Federal Railroad Police,Brazil,140,COP,COP,law enforcement agency,Brazilian Federal Police,Federal Railroad Police,Jair Bolsonaro,Brazil,140,GOV,GOV,president,Jair Bolsonaro,Jair Bolsonaro,São Paulo,None,None,São Paulo,BRA,-22.0,-49.0,3448433,São Paulo,ADM1,Agencia EFE - Servicio Internacional,2024-01-30,Wajngarten | Bolsonaro | Jair Bolsonaro | Fabio ,the Special Secretariat of Communication of the Presidency | The Brazilian Federal Police ,São Paulo | São Sebastião ,Spanish,NGEC_coder-Vers001-b1-Run-001
20240130-3650-c1a131fd0968_ACCUSE,2024-01-30,ACCUSE,None,-3.00,VERBAL CONFLICT,None,Federal Railroad Police,Brazil,140,COP,COP,law enforcement agency,Federal Police,Federal Railroad Police,Jair Bolsonaro,Brazil,140,GOV,GOV,president,Jair Bolsonaro,Jair Bolsonaro,None,None,None,None,None,None,None,None,,None,O Estado de São Paulo,2024-01-30,Silvio Costa Filho | Waguinho | Abin | Jair Bolsonaro | Lula | RJ | Carlos ,The Brazilian People 's Party | Ports and Airports | PT | Petrobras | Abear | Federal Police ,Charlotte Amalie | Belford Roxo ,Portuguese,NGEC_coder-Vers001-b1-Run-001
20240130-5585-fd0b61c5c90a_ACCUSE,2024-01-30,ACCUSE,None,-3.00,VERBAL CONFLICT,military ,Federal Railroad Police,Brazil,140,COP,COP,law enforcement agency,Brazilian Federal Police,Federal Railroad Police,Jair Bolsonaro,Brazil,140,GOV,GOV,president,Jair Bolsonaro,Jair Bolsonaro,None,None,None,None,None,None,None,None,off the coast of São Paulo,None,El Universal,2024-01-30,Wajngarten | Fabio Wajngarten | Jair Bolsonaro | Bolsonaro ,the Special Secretariat of Communication of the Presidency | The Brazilian Federal Police ,São Paulo | São Sebastião ,Spanish,NGEC_coder-Vers001-b1-Run-001
20240202-3435-f1cf2f9d79a2_ACCUSE,2024-02-02,ACCUSE,None,-3.00,VERBAL CONFLICT,intelligence | cyber ,Federal Railroad Police,Brazil,140,COP,COP,law enforcement agency,Federal Police,Federal Railroad Police,Jair Bolsonaro,Brazil,140,GOV,GOV,president,Jair Bolsonaro,Jair Bolsonaro,None,None,None,None,None,None,None,None,Panama,None,El Tiempo,2024-02-02,Alexandre Ramagem | Bolsonaro | Abin | Martinelli | Jair Bolsonaro | Renan | Flávio ,the Brazilian Abin Intelligence Agency | the Federal Police | Panama Justice ,None,Spanish,NGEC_coder-Vers001-b1-Run-001
20240208-8468-01e229f8bbc1_ACCUSE,2024-02-08,ACCUSE,None,-3.00,VERBAL CONFLICT,military | election ,Federal Railroad Police,Brazil,140,COP,COP,law enforcement agency,the Federal Police,Federal Railroad Police,Jair Bolsonaro,Brazil,140,GOV,GOV,president,Jair Bolsonaro,Jair Bolsonaro,None,None,None,None,None,None,None,None,,None,Folha de São Paulo,2024-02-08,Bolsonaro | Anderson Torres | Jair Bolsonaro | Mauro Cid | Mônica Bergamo | Paulo Sergio Nogueira | Alexandre de Moraes | Augusto Heleno ,PF | Folha de S.Paulo | GSI | the Federal Police ,None,Portuguese,NGEC_coder-Vers001-b1-Run-001
20240208-9515-c2099df355a9_ACCUSE,2024-02-08,ACCUSE,None,-3.00,VERBAL CONFLICT,military | human_security ,Federal Railroad Police,Brazil,140,COP,COP,law enforcement agency,Federal Police,Federal Railroad Police,Jair Bolsonaro,Brazil,140,GOV,GOV,president,Jair Bolsonaro,Jair Bolsonaro,Angra dos Reis,Angra dos Reis,Angra dos Reis,Rio de Janeiro,BRA,-23.00667,-44.31806,3472177,Angra dos Reis,PPLA2,Folha de São Paulo,2024-02-08,Braga Netto | Paulo Sérgio Nogueira | Bolsonaro | Anderson Torres | Jair Bolsonaro | Tercio Arnaud Tomaz | Augusto Heleno ,Army | GSI | Folha | PF | Federal Police | Casa Civil and Defense ,Angra dos Reis | Federal District ,Portuguese,NGEC_coder-Vers001-b1-Run-001
20240208-2478-b5d73c81ba37_ACCUSE,2024-02-08,ACCUSE,None,-3.00,VERBAL CONFLICT,None,Federal Railroad Police,Brazil,140,COP,COP,law enforcement agency,Federal Police,Federal Railroad Police,Jair Bolsonaro,Brazil,140,GOV,GOV,president,Jair Bolsonaro,Jair Bolsonaro,None,None,None,None,None,None,None,None,,None,Reuters Focus,2024-02-08,Ricardo Brito | Lisandra Paraguassu | Walter Braga Netto | Bolsonaro | Anderson Torres | Jair Bolsonaro | Filipe Martins | Tatiana Ramil | Alexandre de Moraes | Paulo Nogueira Batista ,Federal Supreme Court | Federal Police | Reuters ,None,Portuguese,NGEC_coder-Vers001-b1-Run-001
20240208-2478-b5d73c81ba37_COERCE_censor,2024-02-08,COERCE,censor,-6.50,MATERIAL CONFLICT,None,Federal Railroad Police,Brazil,140,COP,COP,law enforcement agency,Federal Police,Federal Railroad Police,Jair Bolsonaro,Brazil,140,GOV,GOV,president,Jair Bolsonaro,Jair Bolsonaro,None,None,None,None,None,None,None,None,Filipe Martins,None,Reuters Focus,2024-02-08,Ricardo Brito | Lisandra Paraguassu | Walter Braga Netto | Bolsonaro | Anderson Torres | Jair Bolsonaro | Filipe Martins | Tatiana Ramil | Alexandre de Moraes | Paulo Nogueira Batista ,Federal Supreme Court | Federal Police | Reuters ,None,Portuguese,NGEC_coder-Vers001-b1-Run-001
20240208-0671-6c418e9a4404_ACCUSE,2024-02-08,ACCUSE,None,-3.00,VERBAL CONFLICT,military ,Federal Railroad Police,Brazil,140,COP,COP,law enforcement agency,Brazilian Federal Police,Federal Railroad Police,Jair Bolsonaro,Brazil,140,GOV,GOV,president,several close allies of former President Jair Bolsonaro,Jair Bolsonaro,None,None,None,None,None,None,None,None,,None,Agencia EFE - Servicio Internacional,2024-02-08,Jair Bolsonaro ,the Federal Police | The Brazilian Federal Police ,None,Spanish,NGEC_coder-Vers001-b1-Run-001
20240208-5128-3dba6b8f3fed_ACCUSE,2024-02-08,ACCUSE,None,-3.00,VERBAL CONFLICT,military | diplomatic ,Federal Railroad Police,Brazil,140,COP,COP,law enforcement agency,Federal Police,Federal Railroad Police,Jair Bolsonaro,Brazil,140,GOV,GOV,president,Jair Bolsonaro,Jair Bolsonaro,None,None,None,None,None,None,None,None,,None,O Globo Tempo Real,2024-02-08,Braga Netto | Bolsonaro | Anderson Torres | Filipe Martins | Jair Bolsonaro | Valdemar No X | Heleno | Fabio Wajngarten ,PF | Army | Twitter | the Federal Police ,None,Portuguese,NGEC_coder-Vers001-b1-Run-001
20240208-5884-c548db9a21e3_ACCUSE,2024-02-08,ACCUSE,None,-3.00,VERBAL CONFLICT,military ,Federal Railroad Police,Brazil,140,COP,COP,law enforcement agency,Federal Police,Federal Railroad Police,Jair Bolsonaro,Brazil,140,GOV,GOV,president,Jair Bolsonaro,Jair Bolsonaro,None,None,None,None,None,None,None,None,,None,Reuters Focus,2024-02-08,Marcelo Câmara | Walter Braga Netto | Almir Garnier Santos | Bolsonaro | Anderson Torres | Valdemar Costa Neto | Filipe Martins | Jair Bolsonaro | Alexandre de Moraes | Augusto Heleno | Paulo Nogueira Batista ,Army | Presidency | Navy | PL | Federal Police | Federal Supreme Court | the Institutional Security Office ,None,Portuguese,NGEC_coder-Vers001-b1-Run-001
20240208-6705-048bb43ef009_ACCUSE,2024-02-08,ACCUSE,None,-3.00,VERBAL CONFLICT,military | election ,Federal Railroad Police,Brazil,140,COP,COP,law enforcement agency,Federal Police,Federal Railroad Police,Jair Bolsonaro,Brazil,140,GOV,GOV,president,Jair Bolsonaro,Jair Bolsonaro,None,None,None,None,None,None,None,None,Brazil,None,Clarín,2024-02-08,Luiz Inácio Lula da Silva | Walter Braga Netto | Paulo Sérgio Nogueira | Almir Garnier Santos | Bolsonaro | Anderson Torres | Valdemar Costa Neto | Jair Bolsonaro | Alexandre de Moraes | Augusto Heleno ,Army | Navy | the Liberal Party | PL | the Supreme Court of Brazil | The Federal Police of Brazil ,None,Spanish,NGEC_coder-Vers001-b1-Run-001
20240208-6705-048bb43ef009_COERCE,2024-02-08,COERCE,None,-7.00,MATERIAL CONFLICT,military | election ,Federal Railroad Police,Brazil,140,COP,COP,law enforcement agency,Federal Police,Federal Railroad Police,Jair Bolsonaro,Brazil,140,GOV,GOV,president,Jair Bolsonaro,Jair Bolsonaro,None,None,None,None,None,None,None,None,Brazil,None,Clarín,2024-02-08,Luiz Inácio Lula da Silva | Walter Braga Netto | Paulo Sérgio Nogueira | Almir Garnier Santos | Bolsonaro | Anderson Torres | Valdemar Costa Neto | Jair Bolsonaro | Alexandre de Moraes | Augusto Heleno ,Army | Navy | the Liberal Party | PL | the Supreme Court of Brazil | The Federal Police of Brazil ,None,Spanish,NGEC_coder-Vers001-b1-Run-001
20240208-1545-c0667001aaf7_SANCTION,2024-02-08,SANCTION,None,-6.00,MATERIAL CONFLICT,military | election ,Federal Railroad Police,Brazil,140,COP,COP,law enforcement agency,Federal Police,Federal Railroad Police,Jair Bolsonaro,Brazil,140,GOV,GOV,president,Jair Bolsonaro,Jair Bolsonaro,None,None,None,None,None,None,None,None,,None,Reuters Focus,2024-02-08,Gilmar Mendes | Gilmar | Moraes | Bolsonaro | Rodrigo Pacheco | Jair Bolsonaro | Filipe Martins | Alexandre de Moraes | Pacheco ,Army | the Superior Electoral Court | Federal Court | the Federal Police | Navy | STF | the National Congress | TSE | Supreme Court ,None,Portuguese,NGEC_coder-Vers001-b1-Run-001
20240208-8502-d1b66ff7e0b3_ACCUSE,2024-02-08,ACCUSE,None,-3.00,VERBAL CONFLICT,military ,Federal Railroad Police,Brazil,140,COP,COP,law enforcement agency,Federal Police,Federal Railroad Police,Jair Bolsonaro,Brazil,140,GOV,GOV,president,Jair Bolsonaro,Jair Bolsonaro,Alvorada,None,Alvorada,Rio Grande do Sul,BRA,-29.98897,-51.03717,6323326,Alvorada,ADM2,O Globo Tempo Real,2024-02-08,Mauro Cid 's | Bolsonaro | Jair Bolsonaro | Cid | Freire Gomes ,Army | the Federal Police ,Alvorada ,Portuguese,NGEC_coder-Vers001-b1-Run-001
20240208-6907-fd15d0239df3_THREATEN,2024-02-08,THREATEN,None,-3.50,VERBAL CONFLICT,election ,Federal Railroad Police,Brazil,140,COP,COP,law enforcement agency,Federal Police,Federal Railroad Police,Jair Bolsonaro,Brazil,140,GOV,GOV,president,Jair Bolsonaro,Jair Bolsonaro,None,None,None,None,None,None,None,None,,None,Folha de São Paulo,2024-02-08,Gonet | Bolsonaro | Lula | Jair Bolsonaro | Filipe Martins | Alexandre de Moraes | Valdemar | Martins | Paulo Gonet ,PGR | the Federal Police | STF | PT | PL | the Presidency of the Republic ,None,Portuguese,NGEC_coder-Vers001-b1-Run-001
20240208-6359-06a69c0daab1_ACCUSE,2024-02-08,ACCUSE,None,-3.00,VERBAL CONFLICT,military | election ,Federal Railroad Police,Brazil,140,COP,COP,law enforcement agency,Federal Police,Federal Railroad Police,Jair Bolsonaro,Brazil,140,GOV,GOV,president,Bolsonaro,Jair Bolsonaro,Brasília,Brasília,Brasília,Federal District,BRA,-15.77972,-47.92972,3469058,Brasília,PPLC,Folha de São Paulo,2024-02-08,Bolsonaro | Jair Bolsonaro 's | Rafael Martins | Lula | Mauro Cid | Cid | Alexandre de Moraes ,Special Forces | the Federal Supreme Court | the Federal Police | Congress | STF | PF ,Brasília ,Portuguese,NGEC_coder-Vers001-b1-Run-001
