Event ID,Event Date,Event Type,Event Mode,Event Intensity,Quad Code,Contexts,Actor Name,Actor Country,Actor COW,Primary Actor Sector,Actor Sectors,Actor Title,Actor Name Raw,Wikipedia Actor ID,Recipient Name,Recipient Country,Recipient COW,Primary Recipient Sector,Recipient Sectors,Recipient Title,Recipient Name Raw,Wikipedia Recipient ID,Placename,City,District,Province,Country,Latitude,Longitude,GeoNames ID,Raw Placename,Feature Type,Source,Language
20240408-7101-cdcd088836a0_ACCUSE,2024-04-08,ACCUSE,,-3.0,VERBAL CONFLICT,,Alexandre De Moraes,Brazil,140,JUD,JUD,federal supreme court,Judge Alexandre de Moraes,Alexandre de Moraes,Elon Musk,,,BUS,BUS,businessman,Elon Musk,Elon Musk,Federative Republic of Brazil,,,,BRA,-10.0,-55.0,3469034.0,Brazil,PCLI,Agence France Presse,English
20240408-4900-50f0e59179f0_ACCUSE,2024-04-08,ACCUSE,,-3.0,VERBAL CONFLICT,,Alexandre De Moraes,Brazil,140,JUD,JUD,federal supreme court,Judge Alexandre de Moraes,Alexandre de Moraes,Elon Musk,,,BUS,BUS,businessman,Elon Musk,Elon Musk,Federative Republic of Brazil,,,,BRA,-10.0,-55.0,3469034.0,Brazil,PCLI,Agence France Presse,English
20240408-4900-50f0e59179f0_THREATEN,2024-04-08,THREATEN,,-3.5,VERBAL CONFLICT,,Alexandre De Moraes,Brazil,140,JUD,JUD,federal supreme court,Alexandre de Moraes,Alexandre de Moraes,Elon Musk,,,BUS,BUS,businessman,Elon Musk,Elon Musk,Federative Republic of Brazil,,,,BRA,-10.0,-55.0,3469034.0,Brazil,PCLI,Agence France Presse,English
20240408-4900-50f0e59179f0_COERCE_misinformation,2024-04-08,COERCE,misinformation,-6.5,MATERIAL CONFLICT,,Alexandre De Moraes,Brazil,140,JUD,JUD,federal supreme court,Judge Alexandre de Moraes,Alexandre de Moraes,Elon Musk,,,BUS,BUS,businessman,Elon Musk,Elon Musk,Federative Republic of Brazil,,,,BRA,-10.0,-55.0,3469034.0,Brazil,PCLI,Agence France Presse,English
20240211-8391-0b837b6b4415_ACCUSE,2024-02-11,ACCUSE,,-3.0,VERBAL CONFLICT,election ,Alexandre De Moraes,Brazil,140,JUD,JUD,federal supreme court,Alexandre de Moraes,Alexandre de Moraes,Jair Bolsonaro,Brazil,140.0,GOV,GOV,president,Jair Bolsonaro,Jair Bolsonaro,São Paulo,,,São Paulo,BRA,-22.0,-49.0,3448433.0,São Paulo,ADM1,O Estado de São Paulo,Portuguese
20240214-3753-a9e0a66e7d42_ACCUSE,2024-02-14,ACCUSE,,-3.0,VERBAL CONFLICT,election ,Alexandre De Moraes,Brazil,140,JUD,JUD,federal supreme court,Alexandre de Moraes,Alexandre de Moraes,Jair Bolsonaro,Brazil,140.0,GOV,GOV,president,Jair Bolsonaro,Jair Bolsonaro,United States,,,,USA,39.76,-98.5,6252001.0,United States,PCLI,Folha de São Paulo,Portuguese
20240215-7701-4fcb2317fe89_ACCUSE,2024-02-15,ACCUSE,,-3.0,VERBAL CONFLICT,,Alexandre De Moraes,Brazil,140,JUD,JUD,federal supreme court,Magistrate Alexandre de Moraes,Alexandre de Moraes,Jair Bolsonaro,Brazil,140.0,GOV,GOV,president,Jair Bolsonaro,Jair Bolsonaro,,,,,,,,,Nan,,Agence France Presse,Spanish
20240219-5721-b5b65e61a714_RETREAT,2024-02-19,RETREAT,,6.5,MATERIAL COOPERATION,military ,Alexandre De Moraes,Brazil,140,JUD,JUD,federal supreme court,Minister Alexandre de Moraes,Alexandre de Moraes,Jair Bolsonaro,Brazil,140.0,GOV,GOV,president,Jair Bolsonaro,Jair Bolsonaro,,,,,,,,,Nan,,Folha de São Paulo,Portuguese
20240219-5721-b5b65e61a714_CONCEDE,2024-02-19,CONCEDE,,4.5,VERBAL COOPERATION,military ,Alexandre De Moraes,Brazil,140,JUD,JUD,federal supreme court,Minister Alexandre de Moraes,Alexandre de Moraes,Jair Bolsonaro,Brazil,140.0,GOV,GOV,president,Jair Bolsonaro,Jair Bolsonaro,,,,,,,,,Nan,,Folha de São Paulo,Portuguese
20240220-4886-3fa24200a97a_ACCUSE,2024-02-20,ACCUSE,,-3.0,VERBAL CONFLICT,election ,Alexandre De Moraes,Brazil,140,JUD,JUD,federal supreme court,Minister Alexandre de Moraes,Alexandre de Moraes,Jair Bolsonaro,Brazil,140.0,GOV,GOV,president,Jair Bolsonaro,Jair Bolsonaro,,,,,,,,,Supreme Federal Court,,Folha de São Paulo,Portuguese
20240220-8537-9473d00aa2d3_SANCTION,2024-02-20,SANCTION,,-6.0,MATERIAL CONFLICT,,Alexandre De Moraes,Brazil,140,JUD,JUD,federal supreme court,Minister Alexandre de Moraes,Alexandre de Moraes,Jair Bolsonaro,Brazil,140.0,GOV,GOV,president,Jair Bolsonaro,Jair Bolsonaro,,,,,,,,,Federal Supreme Court,,O Globo Tempo Real,Portuguese
20240220-8537-9473d00aa2d3_CONCEDE,2024-02-20,CONCEDE,,4.5,VERBAL COOPERATION,,Alexandre De Moraes,Brazil,140,JUD,JUD,federal supreme court,Alexandre de Moraes,Alexandre de Moraes,Jair Bolsonaro,Brazil,140.0,GOV,GOV,president,Jair Bolsonaro,Jair Bolsonaro,,,,,,,,,Federal Supreme Court,,O Globo Tempo Real,Portuguese
20240220-7248-36243a1b5bff_THREATEN,2024-02-20,THREATEN,,-3.5,VERBAL CONFLICT,,Alexandre De Moraes,Brazil,140,JUD,JUD,federal supreme court,Minister Alexandre de Moraes,Alexandre de Moraes,Jair Bolsonaro,Brazil,140.0,GOV,GOV,president,Bolsonaro,Jair Bolsonaro,,,,,,,,,Nan,,O Globo,Portuguese
20240220-7248-36243a1b5bff_ACCUSE,2024-02-20,ACCUSE,,-3.0,VERBAL CONFLICT,,Alexandre De Moraes,Brazil,140,JUD,JUD,federal supreme court,Minister Alexandre de Moraes,Alexandre de Moraes,Jair Bolsonaro,Brazil,140.0,GOV,GOV,president,Bolsonaro,Jair Bolsonaro,,,,,,,,,Nan,,O Globo,Portuguese
20240222-5337-0782d169d366_ACCUSE,2024-02-22,ACCUSE,,-3.0,VERBAL CONFLICT,,Alexandre De Moraes,Brazil,140,JUD,JUD,federal supreme court,Minister Alexandre de Moraes,Alexandre de Moraes,Jair Bolsonaro,Brazil,140.0,GOV,GOV,president,Jair Bolsonaro,Jair Bolsonaro,,,,,,,,,Federal Supreme Court,,O Globo Tempo Real,Portuguese
20240325-8975-10bd0cf2bc89_CONCEDE,2024-03-25,CONCEDE,,4.5,VERBAL COOPERATION,diplomatic ,Alexandre De Moraes,Brazil,140,JUD,JUD,federal supreme court,Alexandre de Moraes,Alexandre de Moraes,Jair Bolsonaro,Brazil,140.0,GOV,GOV,president,Jair Bolsonaro,Jair Bolsonaro,,,,,,,,,Hungarian Embassy,,Folha de São Paulo,Portuguese
20240325-8975-10bd0cf2bc89_RETREAT,2024-03-25,RETREAT,,6.5,MATERIAL COOPERATION,diplomatic ,Alexandre De Moraes,Brazil,140,JUD,JUD,federal supreme court,Minister Alexandre de Moraes,Alexandre de Moraes,Jair Bolsonaro,Brazil,140.0,GOV,GOV,president,Jair Bolsonaro,Jair Bolsonaro,,,,,,,,,Hungarian Embassy,,Folha de São Paulo,Portuguese
20240326-8544-9025a7384978_ACCUSE,2024-03-26,ACCUSE,,-3.0,VERBAL CONFLICT,diplomatic ,Alexandre De Moraes,Brazil,140,JUD,JUD,federal supreme court,Alexandre de Moraes,Alexandre de Moraes,Jair Bolsonaro,Brazil,140.0,GOV,GOV,president,Jair Bolsonaro,Jair Bolsonaro,Brasília,Brasília,Brasília,Federal District,BRA,-15.77972,-47.92972,3469058.0,Brasília,PPLC,O Globo Tempo Real,Portuguese
20240326-9405-53dc3a769f02_COERCE_arrest,2024-03-26,COERCE,arrest,-7.0,MATERIAL CONFLICT,military ,Alexandre De Moraes,Brazil,140,JUD,JUD,federal supreme court,Alexandre de Moraes,Alexandre de Moraes,Jair Bolsonaro,Brazil,140.0,GOV,GOV,president,Jair Bolsonaro 's former aide - de - camp,Jair Bolsonaro,,,,,,,,,Federal Police Headquarters,,O Globo Tempo Real,Portuguese
20240327-2619-019b2e327070_ACCUSE,2024-03-27,ACCUSE,,-3.0,VERBAL CONFLICT,diplomatic ,Alexandre De Moraes,Brazil,140,JUD,JUD,federal supreme court,Minister Alexandre de Moraes,Alexandre de Moraes,Jair Bolsonaro,Brazil,140.0,GOV,GOV,president,Jair Bolsonaro,Jair Bolsonaro,Brasília,Brasília,Brasília,Federal District,BRA,-15.77972,-47.92972,3469058.0,Brasília,PPLC,O Globo Tempo Real,Portuguese
20240327-9168-b5dd61b846c4_ACCUSE,2024-03-27,ACCUSE,,-3.0,VERBAL CONFLICT,diplomatic ,Alexandre De Moraes,Brazil,140,JUD,JUD,federal supreme court,Minister Alexandre de Moraes,Alexandre de Moraes,Jair Bolsonaro,Brazil,140.0,GOV,GOV,president,Jair Bolsonaro,Jair Bolsonaro,Brasília,Brasília,Brasília,Federal District,BRA,-15.77972,-47.92972,3469058.0,Brasília,PPLC,O Globo,Portuguese
20240327-6904-9a7c94376eeb_COERCE,2024-03-27,COERCE,,-7.0,MATERIAL CONFLICT,diplomatic | asylum ,Alexandre De Moraes,Brazil,140,JUD,JUD,federal supreme court,Minister Alexandre de Moraes,Alexandre de Moraes,Jair Bolsonaro,Brazil,140.0,GOV,GOV,president,Bolsonaro,Jair Bolsonaro,Niota,Niota,Jaipur,Rajasthan,IND,26.79724,75.67864,7001755.0,Niota,PPL,O Globo Tempo Real,Portuguese
20240328-2445-963ce1cbeb8f_ACCUSE,2024-03-28,ACCUSE,,-3.0,VERBAL CONFLICT,military | diplomatic | asylum ,Alexandre De Moraes,Brazil,140,JUD,JUD,federal supreme court,Alexandre de Moraes,Alexandre de Moraes,Jair Bolsonaro,Brazil,140.0,GOV,GOV,president,Jair Bolsonaro,Jair Bolsonaro,,,,,,,,,Hungarian Embassy,,Reuters News,English
20240328-3923-963ce1cbeb8f_ACCUSE,2024-03-28,ACCUSE,,-3.0,VERBAL CONFLICT,military | diplomatic | asylum ,Alexandre De Moraes,Brazil,140,JUD,JUD,federal supreme court,Alexandre de Moraes,Alexandre de Moraes,Jair Bolsonaro,Brazil,140.0,GOV,GOV,president,Jair Bolsonaro,Jair Bolsonaro,,,,,,,,,Hungarian Embassy,,Reuters News,English
20240328-8053-4b7c5cb03fc2_ACCUSE,2024-03-28,ACCUSE,,-3.0,VERBAL CONFLICT,diplomatic ,Alexandre De Moraes,Brazil,140,JUD,JUD,federal supreme court,Alexandre de Moraes,Alexandre de Moraes,Jair Bolsonaro,Brazil,140.0,GOV,GOV,president,Jair Bolsonaro,Jair Bolsonaro,Brasília,Brasília,Brasília,Federal District,BRA,-15.77972,-47.92972,3469058.0,Brasília,PPLC,O Estado de São Paulo,Portuguese
20240329-4816-8518e93e0604_ACCUSE,2024-03-29,ACCUSE,,-3.0,VERBAL CONFLICT,,Alexandre De Moraes,Brazil,140,JUD,JUD,federal supreme court,Alexandre de Moraes,Alexandre de Moraes,Jair Bolsonaro,Brazil,140.0,GOV,GOV,president,Bolsonaro,Jair Bolsonaro,Federative Republic of Brazil,,,,BRA,-10.0,-55.0,3469034.0,Brazil,PCLI,O Estado de São Paulo,Portuguese
20240329-5347-7fe860d07c82_ACCUSE,2024-03-29,ACCUSE,,-3.0,VERBAL CONFLICT,,Alexandre De Moraes,Brazil,140,JUD,JUD,federal supreme court,Alexandre de Moraes,Alexandre de Moraes,Jair Bolsonaro,Brazil,140.0,GOV,GOV,president,Bolsonaro,Jair Bolsonaro,Federative Republic of Brazil,,,,BRA,-10.0,-55.0,3469034.0,Brazil,PCLI,O Estado de São Paulo,Portuguese
20240329-9258-6386b3c5ba7e_REQUEST,2024-03-29,REQUEST,,0.0,VERBAL CONFLICT,,Alexandre De Moraes,Brazil,140,JUD,JUD,federal supreme court,Alexandre de Moraes,Alexandre de Moraes,Jair Bolsonaro,Brazil,140.0,GOV,GOV,president,Jair Bolsonaro,Jair Bolsonaro,,,,,,,,,Federal Supreme Court,,Agence France Presse,Portuguese
20240329-9258-6386b3c5ba7e_ACCUSE,2024-03-29,ACCUSE,,-3.0,VERBAL CONFLICT,,Alexandre De Moraes,Brazil,140,JUD,JUD,federal supreme court,Minister Alexandre de Moraes,Alexandre de Moraes,Jair Bolsonaro,Brazil,140.0,GOV,GOV,president,Jair Bolsonaro,Jair Bolsonaro,,,,,,,,,Federal Supreme Court,,Agence France Presse,Portuguese
20240424-4080-bbe43e3ad501_ACCUSE,2024-04-24,ACCUSE,,-3.0,VERBAL CONFLICT,diplomatic ,Alexandre De Moraes,Brazil,140,JUD,JUD,federal supreme court,Minister Alexandre de Moraes,Alexandre de Moraes,Jair Bolsonaro,Brazil,140.0,GOV,GOV,president,Jair Bolsonaro,Jair Bolsonaro,Brasília,Brasília,Brasília,Federal District,BRA,-15.77972,-47.92972,3469058.0,Brasília,PPLC,Reuters Focus,Portuguese
20240216-6583-45db0e1a30ab_ACCUSE,2024-02-16,ACCUSE,,-3.0,VERBAL CONFLICT,,Alexei Navalny,Russia,365,PTY,PTY | OPP,leader of the opposition,Alexei Navalny,Alexei Navalny,Vladimir Putin,Russia,365.0,GOV,GOV,president,Putin,Vladimir Putin,,,,,,,,,Arctic Prison,,Agence France Presse,English
20240219-0630-5c4b35dec5a5_ACCUSE,2024-02-19,ACCUSE,,-3.0,VERBAL CONFLICT,election ,Alexei Navalny,Russia,365,PTY,PTY | OPP,leader of the opposition,Alexei Navalny 's widow,Alexei Navalny,Vladimir Putin,Russia,365.0,GOV,GOV,president,President Vladimir Putin,Vladimir Putin,,,,,,,,,Russian Arctic Prison,,Agence France Presse,English
20240220-7217-d4c968934ef7_ACCUSE,2024-02-20,ACCUSE,,-3.0,VERBAL CONFLICT,,Amit Shah,India,750,ELI,ELI,"previously held a GOV role, so coded as ELI.",Amit Shah,Amit Shah,Congee,,,LEG,LEG,diet,Congress,Congee,Jaipur,Jaipur,Jaipur,Rajasthan,IND,26.91962,75.78781,1269515.0,Jaipur,PPLA,Indo-Asian News Service,English
20240312-4516-9716421f948b_SANCTION,2024-03-12,SANCTION,,-6.0,MATERIAL CONFLICT,,Amit Shah,India,750,ELI,ELI,"previously held a GOV role, so coded as ELI.",Amit Shah,Amit Shah,Congee,,,LEG,LEG,diet,Congress,Congee,,,,,,,,,Nan,,Hindustan Times,English
20240402-9175-fe97ff971a74_ACCUSE,2024-04-02,ACCUSE,,-3.0,VERBAL CONFLICT,,Amit Shah,India,750,ELI,ELI,"previously held a GOV role, so coded as ELI.",Amit Shah,Amit Shah,Congee,,,LEG,LEG,diet,Congress,Congee,,,,,,,,,Karnataka 'S Ramanagara,,Hindustan Times,English
20240403-7725-971115298fd5_COERCE,2024-04-03,COERCE,,-7.0,MATERIAL CONFLICT,election ,Amit Shah,India,750,ELI,ELI,"previously held a GOV role, so coded as ELI.",Amit Shah,Amit Shah,Congee,,,LEG,LEG,diet,Congress,Congee,Muzaffarnagar,Muzaffarnagar,Muzaffarnagar,Uttar Pradesh,IND,29.47091,77.70332,1262332.0,Muzaffarnagar,PPLA2,Indo-Asian News Service,English
20240409-0922-ff4bbbccf0fc_ASSAULT,2024-04-09,ASSAULT,,-9.0,MATERIAL CONFLICT,,Amit Shah,India,750,ELI,ELI,"previously held a GOV role, so coded as ELI.",Amit Shah,Amit Shah,Congee,,,LEG,LEG,diet,Congress,Congee,Lakhimpur,,Lakhimpur,Assam,IND,27.35,94.25,1265243.0,Lakhimpur,ADM2,Indo-Asian News Service,English
20240409-0922-ff4bbbccf0fc_ACCUSE,2024-04-09,ACCUSE,,-3.0,VERBAL CONFLICT,,Amit Shah,India,750,ELI,ELI,"previously held a GOV role, so coded as ELI.",Amit Shah,Amit Shah,Congee,,,LEG,LEG,diet,Congress,Congee,Lakhimpur,,Lakhimpur,Assam,IND,27.35,94.25,1265243.0,Lakhimpur,ADM2,Indo-Asian News Service,English
20240415-0854-97a18e4e1ff4_CONCEDE,2024-04-15,CONCEDE,,4.5,VERBAL COOPERATION,election ,Amit Shah,India,750,ELI,ELI,"previously held a GOV role, so coded as ELI.",Amit Shah,Amit Shah,Congee,,,LEG,LEG,diet,Congress,Congee,,,,,,,,,Sakoli In Bhandara District,,Hindustan Times,English
20240415-0854-97a18e4e1ff4_SANCTION,2024-04-15,SANCTION,,-6.0,MATERIAL CONFLICT,election ,Amit Shah,India,750,ELI,ELI,"previously held a GOV role, so coded as ELI.",Union Home Minister Amit Shah,Amit Shah,Congee,,,LEG,LEG,diet,Congress,Congee,Bhandara,,Bhandara,Maharashtra,IND,21.18333,80.0,1276192.0,Bhandara,ADM2,Hindustan Times,English
20240415-3162-f80f98bf6e0b_CONCEDE,2024-04-15,CONCEDE,,4.5,VERBAL COOPERATION,election ,Amit Shah,India,750,ELI,ELI,"previously held a GOV role, so coded as ELI.",Amit Shah,Amit Shah,Congee,,,LEG,LEG,diet,Congress,Congee,,,,,,,,,Sakoli In Bhandara District,,Hindustan Times,English
20240415-3162-f80f98bf6e0b_SANCTION,2024-04-15,SANCTION,,-6.0,MATERIAL CONFLICT,election ,Amit Shah,India,750,ELI,ELI,"previously held a GOV role, so coded as ELI.",Union Home Minister Amit Shah,Amit Shah,Congee,,,LEG,LEG,diet,Congress,Congee,Bhandara,,Bhandara,Maharashtra,IND,21.18333,80.0,1276192.0,Bhandara,ADM2,Hindustan Times,English
20240415-3276-208579b7543a_CONCEDE,2024-04-15,CONCEDE,,4.5,VERBAL COOPERATION,election ,Amit Shah,India,750,ELI,ELI,"previously held a GOV role, so coded as ELI.",Amit Shah,Amit Shah,Congee,,,LEG,LEG,diet,Congress,Congee,,,,,,,,,Sakoli In Bhandara District,,Hindustan Times,English
20240415-3276-208579b7543a_SANCTION,2024-04-15,SANCTION,,-6.0,MATERIAL CONFLICT,election ,Amit Shah,India,750,ELI,ELI,"previously held a GOV role, so coded as ELI.",Union Home Minister Amit Shah,Amit Shah,Congee,,,LEG,LEG,diet,Congress,Congee,Bhandara,,Bhandara,Maharashtra,IND,21.18333,80.0,1276192.0,Bhandara,ADM2,Hindustan Times,English
20240426-3649-8a3326db4b79_CONCEDE,2024-04-26,CONCEDE,,4.5,VERBAL COOPERATION,,Amit Shah,India,750,ELI,ELI,"previously held a GOV role, so coded as ELI.",Amit Shah,Amit Shah,Congee,,,LEG,LEG,diet,Congress,Congee,Bemetāra,Bemetāra,Bemetara,Chhattisgarh,IND,21.71556,81.53423,1276478.0,Bemetara,PPLA2,Hindustan Times,English
20240207-2964-22e192da964a_REQUEST,2024-02-07,REQUEST,,0.0,VERBAL CONFLICT,military | terrorism ,Antony Blinken,United States,2,GOV,GOV,secretary of state,Antony Blinken,Antony Blinken,Hama,Syria,652.0,CVL,CVL,settlement,Hamas,Hama,State of Israel,,,,ISR,31.5,34.75,294640.0,Israel,PCLI,FARS News Agency,English
20240216-7752-57836908a3ba_RETREAT,2024-02-16,RETREAT,,6.5,MATERIAL COOPERATION,intelligence | terrorism ,Antony Blinken,United States,2,GOV,GOV,secretary of state,Antony Blinken,Antony Blinken,Hama,Syria,652.0,CVL,CVL,settlement,Hamas,Hama,State of Israel,,,,ISR,31.5,34.75,294640.0,Israel,PCLI,Yemen News Agency (SABA),English
20240422-7160-2044a02f2b92_ACCUSE,2024-04-22,ACCUSE,,-3.0,VERBAL CONFLICT,military | human_rights | terrorism ,Antony Blinken,United States,2,GOV,GOV,secretary of state,Antony Blinken,Antony Blinken,Hama,Syria,652.0,CVL,CVL,settlement,Hamas,Hama,,,,,,,,,Gaza,,Agence France Presse,Portuguese
20240422-1168-6696768c4073_ACCUSE,2024-04-22,ACCUSE,,-3.0,VERBAL CONFLICT,military | human_rights | diplomatic | terrorism ,Antony Blinken,United States,2,GOV,GOV,secretary of state,Antony Blinken,Antony Blinken,Hama,Syria,652.0,CVL,CVL,settlement,Hamas,Hama,Gaza,Gaza,Gaza,Gaza Strip,PSE,31.50161,34.46672,281133.0,Gaza,PPLA,Agence France Presse,Spanish
20240426-3630-7d6717c3811d_ACCUSE,2024-04-26,ACCUSE,,-3.0,VERBAL CONFLICT,terrorism ,Antony Blinken,United States,2,GOV,GOV,secretary of state,Antony Blinken,Antony Blinken,Hama,Syria,652.0,CVL,CVL,settlement,Hamas,Hama,Beijing,Beijing,Beijing,Beijing,CHN,39.9075,116.39723,1816670.0,Beijing,PPLC,Agence France Presse,English
20240429-7397-271fbb2cb6cd_AID,2024-04-29,AID,,10.0,MATERIAL COOPERATION,diplomatic | terrorism ,Antony Blinken,United States,2,GOV,GOV,secretary of state,Antony Blinken,Antony Blinken,Hama,Syria,652.0,CVL,CVL,settlement,Hamas,Hama,Riyadh,Riyadh,,Riyadh Region,SAU,24.68773,46.72185,108410.0,Riyadh,PPLC,路透社-中文新闻 (简体),Chinese
20240430-5051-608dcec998ca_THREATEN,2024-04-30,THREATEN,,-3.5,VERBAL CONFLICT,military | diplomatic | terrorism ,Antony Blinken,United States,2,GOV,GOV,secretary of state,Antony Blinken,Antony Blinken,Hama,Syria,652.0,CVL,CVL,settlement,Hamas,Hama,Rafaḩ,Rafaḩ,Rafah,Gaza Strip,PSE,31.29722,34.24357,281102.0,Rafah,PPLA2,Agence France Presse,English
20240430-5051-608dcec998ca_REQUEST,2024-04-30,REQUEST,,0.0,VERBAL CONFLICT,military | diplomatic | terrorism ,Antony Blinken,United States,2,GOV,GOV,secretary of state,Antony Blinken,Antony Blinken,Hama,Syria,652.0,CVL,CVL,settlement,Hamas,Hama,,,,,,,,,Nan,,Agence France Presse,English
20240430-8668-bc8ab9569750_RETREAT_ceasefire,2024-04-30,RETREAT,ceasefire,7.5,MATERIAL COOPERATION,terrorism ,Antony Blinken,United States,2,GOV,GOV,secretary of state,Antony Blinken,Antony Blinken,Hama,Syria,652.0,CVL,CVL,settlement,Hamas,Hama,Amman,Amman,,Amman,JOR,31.95522,35.94503,250441.0,Amman,PPLC,Agence France Presse,English
20240430-3721-2ad3bcc7457f_AID,2024-04-30,AID,,10.0,MATERIAL COOPERATION,diplomatic | terrorism ,Antony Blinken,United States,2,GOV,GOV,secretary of state,Antony Blinken,Antony Blinken,Hama,Syria,652.0,CVL,CVL,settlement,Hamas,Hama,Kingdom of Saudi Arabia,,,,SAU,25.0,45.0,102358.0,"Riyadh , Saudi Arabia",PCLI,USA Today,English
20240430-5936-5b3725cddcc0_AID,2024-04-30,AID,,10.0,MATERIAL COOPERATION,terrorism ,Antony Blinken,United States,2,GOV,GOV,secretary of state,US secretary of state Antony Blinken,Antony Blinken,Hama,Syria,652.0,CVL,CVL,settlement,Hamas,Hama,Riyadh,Riyadh,,Riyadh Region,SAU,24.68773,46.72185,108410.0,Riyadh,PPLC,The Irish Times,English
20240501-5499-b53b49256226_THREATEN,2024-05-01,THREATEN,,-3.5,VERBAL CONFLICT,military | diplomatic | terrorism ,Antony Blinken,United States,2,GOV,GOV,secretary of state,Antony Blinken,Antony Blinken,Hama,Syria,652.0,CVL,CVL,settlement,Hamas,Hama,State of Israel,,,,ISR,31.5,34.75,294640.0,Israel,PCLI,Agence France Presse,English
20240131-2768-c6734fb54974_ACCUSE,2024-01-31,ACCUSE,,-3.0,VERBAL CONFLICT,election ,Arvind Kejriwal,India,750,GOV,GOV,chief minister,Arvind Kejriwal,Arvind Kejriwal,Bharatiya Janata Party,India,750.0,PTY,PTY,political party,Bharatiya Janta Party,Bharatiya Janata Party,Delhi,Delhi,,Delhi,IND,28.65195,77.23149,1273294.0,Delhi,PPLA,Hindustan Times,English
20240131-3680-d855ad9c0754_ACCUSE,2024-01-31,ACCUSE,,-3.0,VERBAL CONFLICT,election ,Arvind Kejriwal,India,750,GOV,GOV,chief minister,Arvind Kejriwal,Arvind Kejriwal,Bharatiya Janata Party,India,750.0,PTY,PTY,political party,Bharatiya Janta Party,Bharatiya Janata Party,Delhi,Delhi,,Delhi,IND,28.65195,77.23149,1273294.0,Delhi,PPLA,Hindustan Times,English
20240205-1488-114d221be3fc_REQUEST,2024-02-05,REQUEST,,0.0,VERBAL CONFLICT,,Arvind Kejriwal,India,750,GOV,GOV,chief minister,Arvind Kejriwal,Arvind Kejriwal,Bharatiya Janata Party,India,750.0,PTY,PTY,political party,Bharatiya Janata Party,Bharatiya Janata Party,Delhi,Delhi,,Delhi,IND,28.65195,77.23149,1273294.0,Delhi,PPLA,Hindustan Times,English
20240205-1488-114d221be3fc_ACCUSE,2024-02-05,ACCUSE,,-3.0,VERBAL CONFLICT,,Arvind Kejriwal,India,750,GOV,GOV,chief minister,Arvind Kejriwal,Arvind Kejriwal,Bharatiya Janata Party,India,750.0,PTY,PTY,political party,Bharatiya Janata Party,Bharatiya Janata Party,Delhi,Delhi,,Delhi,IND,28.65195,77.23149,1273294.0,Delhi,PPLA,Hindustan Times,English
20240205-7982-60f7b110e068_REQUEST,2024-02-05,REQUEST,,0.0,VERBAL CONFLICT,,Arvind Kejriwal,India,750,GOV,GOV,chief minister,Arvind Kejriwal,Arvind Kejriwal,Bharatiya Janata Party,India,750.0,PTY,PTY,political party,Bharatiya Janata Party,Bharatiya Janata Party,Delhi,Delhi,,Delhi,IND,28.65195,77.23149,1273294.0,Delhi,PPLA,Hindustan Times,English
20240205-7982-60f7b110e068_ACCUSE,2024-02-05,ACCUSE,,-3.0,VERBAL CONFLICT,,Arvind Kejriwal,India,750,GOV,GOV,chief minister,Arvind Kejriwal,Arvind Kejriwal,Bharatiya Janata Party,India,750.0,PTY,PTY,political party,Bharatiya Janata Party,Bharatiya Janata Party,Delhi,Delhi,,Delhi,IND,28.65195,77.23149,1273294.0,Delhi,PPLA,Hindustan Times,English
20240103-6671-8453991bb095_SANCTION,2024-01-03,SANCTION,,-6.0,MATERIAL CONFLICT,election ,Arvind Kejriwal,India,750,GOV,GOV,chief minister,Arvind Kejriwal,Arvind Kejriwal,Enforcement Directorate,India,750.0,COP,COP,law enforcement agency,Enforcement Directorate,Enforcement Directorate,,,,,,,,,Delhi,,Hindustan Times,English
20240118-9751-64a23cc38b8c_ACCUSE,2024-01-18,ACCUSE,,-3.0,VERBAL CONFLICT,election ,Arvind Kejriwal,India,750,GOV,GOV,chief minister,Arvind Kejriwal,Arvind Kejriwal,Enforcement Directorate,India,750.0,COP,COP,law enforcement agency,Enforcement Directorate,Enforcement Directorate,Madhya Pradesh,,,Madhya Pradesh,IND,23.5,78.5,1264542.0,Madhya Pradesh,ADM1,Hindustan Times,English
