Event ID,Event Date,Event Type,Event Intensity,Quad Code,Contexts,Actor Name,Actor Country,Actor Title,Actor Name Raw,Recipient Name,Recipient Country,Recipient Title,Recipient Name Raw,Country,Raw Placename,Publication Date,Language,Version
20220811-7166-E97450Bf5876_Accuse,2022-08-11,Accuse,-3.0,Verbal Conflict,Terrorism,Taliban,Afghanistan,Islamist Group,Senior Taliban Leaders,Rahimullah Haqqani,Afghanistan,Cleric,Rahimullah Haqqani,AFG,Kabul,2022-08-11,English,Ngec_Coder-Vers001-B1-Run-001
20220811-7225-93E35E7F9A89_Assault,2022-08-11,Assault,-9.0,Material Conflict,,Taliban,Afghanistan,Islamist Group,Taliban,Ashraf Ghani,Afghanistan,"Previously Held A Gov Role, So Coded As Eli",Ashraf Ghani,AFG,Afghanistan,2022-08-11,English,Ngec_Coder-Vers001-B1-Run-001
20220811-7099-C06C7C619293_Assault,2022-08-11,Assault,-9.0,Material Conflict,Religion_Ethnicity | Terrorism,Attacker,,Enemy Combatant,Attacker,Sheikh Rahimullah Haqqani,Afghanistan,Islamic Cleric,Sheikh Rahimullah Haqqani,AFG,Kabul,2022-08-11,English,Ngec_Coder-Vers001-B1-Run-001
20220811-2091-A05A1E3B1830_Assault,2022-08-11,Assault,-9.0,Material Conflict,Terrorism,Attacker,,Enemy Combatant,Attacker,Sheikh Rahimullah Haqqani,Afghanistan,Islamic Cleric,Sheikh Rahimullah Haqqani,AFG,Kabul,2022-08-11,English,Ngec_Coder-Vers001-B1-Run-001
20220811-5892-45754B2F0098_Coerce_Arrest,2022-08-11,Coerce,-7.0,Material Conflict,,Taliban,Afghanistan,Islamist Group,The Taliban,Eight Civilians,,Civilian,Eight Civilians,AFG,Takhar,2022-08-11,Russian,Ngec_Coder-Vers001-B1-Run-001
20220811-5892-45754B2F0098_Coerce_Censor,2022-08-11,Coerce,-6.5,Material Conflict,,Taliban,Afghanistan,Islamist Group,Taliban,Civilians,,Civilian,Civilians,AFG,Takhar,2022-08-11,Russian,Ngec_Coder-Vers001-B1-Run-001
20220812-6637-99F9793A2C1D_Accuse,2022-08-12,Accuse,-3.0,Verbal Conflict,Terrorism,Islamic State,,Salafi Jihadist,Islamic State,Rahimullah Haqqani,Afghanistan,Cleric,Rahimullah Haqqani,AFG,Kabul,2022-08-12,Chinese,Ngec_Coder-Vers001-B1-Run-001
20220812-5619-18510C8Edefd_Threaten,2022-08-12,Threaten,-3.5,Verbal Conflict,Military | Terrorism,Taliban,Afghanistan,Islamist Group,Taliban,United States,United States,,United States,AFG,Kabul,2022-08-12,Russian,Ngec_Coder-Vers001-B1-Run-001
20220812-6637-99F9793A2C1D_Assault_Targeted,2022-08-12,Assault,-10.0,Material Conflict,Terrorism,Suicide Bomber,,Suicide Bomber,Suicide Bomber,Rahimullah Haqqani,Afghanistan,Cleric,Rahimullah Haqqani,AFG,Kabul,2022-08-12,Chinese,Ngec_Coder-Vers001-B1-Run-001
20220813-0876-D80Bf0680317_Assault,2022-08-13,Assault,-9.0,Material Conflict,,Taliban,Afghanistan,Islamist Group,Taliban,Journalists,,Journalist,Journalists,AFG,Kabul,2022-08-13,Russian,Ngec_Coder-Vers001-B1-Run-001
20220814-4047-Bc2Af5Bc18A7_Sanction,2022-08-14,Sanction,-6.0,Material Conflict,Military | Terrorism,Taliban,Afghanistan,Islamist Group,Taliban,Taliban,Afghanistan,Islamist Group,The Taliban,AFG,Afghanistan,2022-08-14,English,Ngec_Coder-Vers001-B1-Run-001
20220814-6832-C333Fbc06C2D_Assault_Beat,2022-08-14,Assault,-7.5,Material Conflict,,Taliban,Afghanistan,Islamist Group,Taliban Fighters,Women,,Women,Women,AFG,Kabul,2022-08-14,Chinese,Ngec_Coder-Vers001-B1-Run-001
20220814-9317-D2Bfef076D35_Protest,2022-08-14,Protest,-5.0,Material Conflict,,Taliban,Afghanistan,Islamist Group,Taliban Fighters,Taliban,Afghanistan,Islamist Group,Taliban,AFG,Kabul,2022-08-14,English,Ngec_Coder-Vers001-B1-Run-001
20220814-4047-Bc2Af5Bc18A7_Retreat,2022-08-14,Retreat,6.5,Material Cooperation,Military | Terrorism,Taliban,Afghanistan,Islamist Group,Taliban,Us,United States,,Us,AFG,Afghanistan,2022-08-14,English,Ngec_Coder-Vers001-B1-Run-001
20220815-7833-B6C3Fc21Aa29_Assault,2022-08-15,Assault,-9.0,Material Conflict,Military,Joe Biden,United States,President,Joe Biden,Taliban,Afghanistan,Islamist Group,Taliban,AFG,Afghanistan,2022-08-15,English,Ngec_Coder-Vers001-B1-Run-001
20220815-2660-Aa38E7408470_Accuse,2022-08-15,Accuse,-3.0,Verbal Conflict,Military | Diplomatic,Islamabad,Pakistan,Capital City,Islamabad,India,India,,India,AFG,Kabul,2022-08-15,Russian,Ngec_Coder-Vers001-B1-Run-001
20220815-1992-A438Ee082766_Mobilize,2022-08-15,Mobilize,-5.5,Material Conflict,,Afghan Resistance Front,Afghanistan,Resistance Group,Afghan Resistance Front,Taliban,Afghanistan,Islamist Group,Taliban,AFG,Panjshir,2022-08-15,Russian,Ngec_Coder-Vers001-B1-Run-001
20220815-7335-5Ab7E524Af78_Assault,2022-08-15,Assault,-9.0,Material Conflict,,National Resistance Front Of Afghanistan,Afghanistan,Resistance Army,National Resistance Front Of Afghanistan,Taliban,Afghanistan,Islamist Group,40 Taliban Fighters,AFG,Panjshir,2022-08-15,English,Ngec_Coder-Vers001-B1-Run-001
20220815-4583-3Ff62F967E64_Assault,2022-08-15,Assault,-9.0,Material Conflict,Religion_Ethnicity | Terrorism,Islamic State – Khorasan Province,,Islamic Front,Islamic State ( Is ) Group,Sheikh Rahimullah Haqqani,Afghanistan,Islamic Cleric,Sheikh Rahimullah Haqqani,AFG,Kabul,2022-08-15,Chinese,Ngec_Coder-Vers001-B1-Run-001
20220816-6368-Fb27467D0740_Assault,2022-08-16,Assault,-9.0,Material Conflict,Military,Taliban,Afghanistan,Islamist Group,Taliban,Uzbekistan,Uzbekistan,,Uzbekistan,AFG,Afghanistan,2022-08-16,English,Ngec_Coder-Vers001-B1-Run-001
20220817-5672-40A8B00Bdcf1_Mobilize_Troops,2022-08-17,Mobilize,-6.5,Material Conflict,Military,Afghan National Resistance Front,Afghanistan,Resistance Army,Afghan National Resistance Front,Taliban,Afghanistan,Islamist Group,Taliban,AFG,Panjshir,2022-08-17,Russian,Ngec_Coder-Vers001-B1-Run-001
20220817-4743-477Bee3F1091_Accuse,2022-08-17,Accuse,-3.0,Verbal Conflict,Military,Taliban,Afghanistan,Islamist Group,The Taliban,Taliban,Afghanistan,Islamist Group,Taliban,AFG,Afghanistan,2022-08-17,English,Ngec_Coder-Vers001-B1-Run-001
20220817-7460-B27282421Fe6_Threaten,2022-08-17,Threaten,-3.5,Verbal Conflict,Military,Taliban,Afghanistan,Islamist Group,Taliban,National Resistance Front,Honduras,Resistance Army,National Resistance Front,AFG,Panjshir,2022-08-17,Russian,Ngec_Coder-Vers001-B1-Run-001
20220818-9281-28De44Aa332D_Assault,2022-08-18,Assault,-9.0,Material Conflict,Military,Government Of The Islamic Emirate Of Afghanistan,Afghanistan,Government,Taliban Government,Taliban,Afghanistan,Islamist Group,Taliban Occupiers,AFG,Panjshir,2022-08-18,English,Ngec_Coder-Vers001-B1-Run-001
20220818-1516-Ed9000C605E2_Threaten,2022-08-18,Threaten,-3.5,Verbal Conflict,Military,Taliban,Afghanistan,Islamist Group,Taliban,Taliban,Afghanistan,Islamist Group,Individuals Associated With The Taliban,AFG,Afghanistan,2022-08-18,Russian,Ngec_Coder-Vers001-B1-Run-001
20220819-1731-63C6010Ae821_Request,2022-08-19,Request,0.0,Verbal Conflict,,Taliban,Afghanistan,Islamist Group,Taliban,Young People,,Young People,Young People,AFG,Zabul,2022-08-19,Russian,Ngec_Coder-Vers001-B1-Run-001
20220819-5320-0315185E5496_Coerce_Censor,2022-08-19,Coerce,-6.5,Material Conflict,,Taliban,Afghanistan,Islamist Group,The Taliban,Local Residents,,Resident,Local Residents,AFG,Panjshir,2022-08-19,Russian,Ngec_Coder-Vers001-B1-Run-001
20220819-1731-63C6010Ae821_Threaten,2022-08-19,Threaten,-3.5,Verbal Conflict,,Taliban,Afghanistan,Islamist Group,The Taliban,Young People,,Young People,Young People,AFG,Zabul,2022-08-19,Russian,Ngec_Coder-Vers001-B1-Run-001
20220819-1731-63C6010Ae821_Coerce_Censor,2022-08-19,Coerce,-6.5,Material Conflict,,Taliban,Afghanistan,Islamist Group,The Taliban,Young People,,Young People,Young People,AFG,Zabul,2022-08-19,Russian,Ngec_Coder-Vers001-B1-Run-001
20220819-7793-1C56A32A0D47_Accuse,2022-08-19,Accuse,-3.0,Verbal Conflict,Human_Rights,Security Forces,,Security Force,Security Forces,Taliban,Afghanistan,Islamist Group,The Taliban,AFG,Badakhshan,2022-08-19,Russian,Ngec_Coder-Vers001-B1-Run-001
20220820-5768-98B7C2Be1298_Coerce_Censor,2022-08-20,Coerce,-6.5,Material Conflict,,National Resistance Front,Honduras,Resistance Army,National Resistance Front,Taliban,Afghanistan,Islamist Group,Taliban,AFG,Takhar,2022-08-20,Russian,Ngec_Coder-Vers001-B1-Run-001
20220823-5872-5B3D8Bccba20_Sanction,2022-08-23,Sanction,-6.0,Material Conflict,Military,Leader Of The Islamic Emirate Of Afghanistan,Afghanistan,Islamic Rebel Leader,Leader Of The Taliban,Taliban,Afghanistan,Islamist Group,Taliban,AFG,Panjshir,2022-08-23,Russian,Ngec_Coder-Vers001-B1-Run-001
20220823-5872-5B3D8Bccba20_Mobilize_Troops,2022-08-23,Mobilize,-6.5,Material Conflict,Military,Taliban,Afghanistan,Islamist Group,Afghan Taliban,Leader Of The Islamic Emirate Of Afghanistan,Afghanistan,Islamic Rebel Leader,Leader Of The Taliban,AFG,Panjshir,2022-08-23,Russian,Ngec_Coder-Vers001-B1-Run-001
20220824-8999-7F2Da7E37119_Assault,2022-08-24,Assault,-9.0,Material Conflict,Terrorism,Taliban,Afghanistan,Islamist Group,Taliban,Ayman Al-Zawahiri,,Islamic Militant,Ayman Al Zawahiri,AFG,Kabul,2022-08-24,English,Ngec_Coder-Vers001-B1-Run-001
20220825-4961-7Af05035Ba86_Assault,2022-08-25,Assault,-9.0,Material Conflict,,Taliban,Afghanistan,Islamist Group,Taliban,Civilians,,Civilian,Civilians,AFG,Panjshir,2022-08-25,Russian,Ngec_Coder-Vers001-B1-Run-001
20220825-2860-D546Aeabd90A_Coerce_Censor,2022-08-25,Coerce,-6.5,Material Conflict,Human_Rights,Taliban,Afghanistan,Islamist Group,Taliban,Civilians,,Civilian,Civilians,AFG,Panjshir,2022-08-25,Russian,Ngec_Coder-Vers001-B1-Run-001
20220825-2860-D546Aeabd90A_Coerce_Arrest,2022-08-25,Coerce,-7.0,Material Conflict,Human_Rights,Taliban,Afghanistan,Islamist Group,Taliban,Civilians,,Civilian,Civilians,AFG,Panjshir,2022-08-25,Russian,Ngec_Coder-Vers001-B1-Run-001
20220825-4961-7Af05035Ba86_Coerce_Censor,2022-08-25,Coerce,-6.5,Material Conflict,,Taliban,Afghanistan,Islamist Group,Taliban,Civilians,,Civilian,Civilians,AFG,Panjshir,2022-08-25,Russian,Ngec_Coder-Vers001-B1-Run-001
20220825-4961-7Af05035Ba86_Coerce_Arrest,2022-08-25,Coerce,-7.0,Material Conflict,,Taliban,Afghanistan,Islamist Group,Taliban,Civilians,,Civilian,Civilians,AFG,Panjshir,2022-08-25,Russian,Ngec_Coder-Vers001-B1-Run-001
20220826-3646-E606D6318543_Coerce_Arrest,2022-08-26,Coerce,-7.0,Material Conflict,Military | Terrorism,Taliban,Afghanistan,Islamist Group,The Taliban,Tribal Elder,,Elders,Tribal Elder,AFG,Takhar,2022-08-26,Russian,Ngec_Coder-Vers001-B1-Run-001
20220826-9290-13374073A9F7_Accuse,2022-08-26,Accuse,-3.0,Verbal Conflict,Terrorism,Zabiullah Mujahid,Afghanistan,Information And Culture Minister,Zabihullah Mujahid,Us,United States,,Us,AFG,Kabul,2022-08-26,English,Ngec_Coder-Vers001-B1-Run-001
20220826-3646-E606D6318543_Coerce_Censor,2022-08-26,Coerce,-6.5,Material Conflict,Military | Terrorism,Taliban,Afghanistan,Islamist Group,Taliban,Tribal Elder,,Elders,Tribal Elder,AFG,Takhar,2022-08-26,Russian,Ngec_Coder-Vers001-B1-Run-001
20220826-9478-3Ac357C2C8A5_Assault,2022-08-26,Assault,-9.0,Material Conflict,Terrorism,Isis,,Islamic Militant,Isis,Taliban,Afghanistan,Islamist Group,Afghan Taliban,AFG,Afghanistan,2022-08-26,Arabic,Ngec_Coder-Vers001-B1-Run-001
20220826-6255-212D574384Bd_Accuse,2022-08-26,Accuse,-3.0,Verbal Conflict,Disasters | Terrorism,Zabiullah Mujahid,Afghanistan,Information And Culture Minister,Zabihullah Mujahid,Taliban,Afghanistan,Islamist Group,Taliban,AFG,Kabul,2022-08-26,English,Ngec_Coder-Vers001-B1-Run-001
20220828-8532-A55Eab93979D_Request,2022-08-28,Request,0.0,Verbal Conflict,Disasters | Environment,Taliban,Afghanistan,Islamist Group,Taliban Administration,International Community,,International Community,International Community,AFG,Afghanistan,2022-08-28,English,Ngec_Coder-Vers001-B1-Run-001
20220828-8753-6E4Ba0Bf1Cf7_Threaten,2022-08-28,Threaten,-3.5,Verbal Conflict,,Taliban,Afghanistan,Islamist Group,The Taliban,Pakistan,Pakistan,,Pakistan,AFG,Kabul,2022-08-28,English,Ngec_Coder-Vers001-B1-Run-001
20220829-7028-1B78B821Df32_Coerce_Arrest,2022-08-29,Coerce,-7.0,Material Conflict,,Taliban,Afghanistan,Islamist Group,Taliban Security Officials,Civilians,,Civilian,Civilians,AFG,Panjshir,2022-08-29,English,Ngec_Coder-Vers001-B1-Run-001
20220829-7028-1B78B821Df32_Assault_Torture,2022-08-29,Assault,-8.5,Material Conflict,,Taliban,Afghanistan,Islamist Group,Taliban Security Officials,Civilians,,Civilian,Civilians,AFG,Panjshir,2022-08-29,English,Ngec_Coder-Vers001-B1-Run-001
20220829-1601-4710F6217D1E_Assault,2022-08-29,Assault,-9.0,Material Conflict,Diplomatic | Terrorism,Ministry Of Foreign Affairs (Afghanistan),Pakistan,Foreign Affairs Ministry,Pakistani Ministry Of Foreign Affairs Has Denied Claims By The Taliban,Us,United States,,Us,AFG,Kabul,2022-08-29,Russian,Ngec_Coder-Vers001-B1-Run-001
20220829-4705-Cbd6A8639C0E_Assault,2022-08-29,Assault,-9.0,Material Conflict,Military,National Resistance Front,Honduras,Resistance Army,National Resistance Front,Taliban,Afghanistan,Islamist Group,Taliban Helicopter,AFG,Panjshir,2022-08-29,Russian,Ngec_Coder-Vers001-B1-Run-001
20220829-6375-38Ff803166E7_Assault,2022-08-29,Assault,-9.0,Material Conflict,Disasters,Taliban,Afghanistan,Islamist Group,Taliban Authorities,People,,Individuals,People,AFG,Afghanistan,2022-08-29,English,Ngec_Coder-Vers001-B1-Run-001
20220829-7028-1B78B821Df32_Assault_Primitive,2022-08-29,Assault,-8.0,Material Conflict,,Taliban,Afghanistan,Islamist Group,Taliban Fighters,Civilians,,Civilian,Civilians,AFG,Panjshir,2022-08-29,English,Ngec_Coder-Vers001-B1-Run-001
20220830-0760-C156447Be874_Sanction,2022-08-30,Sanction,-6.0,Material Conflict,,Taliban,Afghanistan,Islamist Group,Taliban,World Food Programme,United Nations,Food And Disaster Management And Relief Minist,Un World Food Program,AFG,Kandahar,2022-08-30,Russian,Ngec_Coder-Vers001-B1-Run-001
20220831-0087-7A46B5Cf1Dc8_Accuse,2022-08-31,Accuse,-3.0,Verbal Conflict,,Taliban,Afghanistan,Islamist Group,The Taliban,Two Happy People,Austria,Filmaker,Two People,AFG,Ghazni,2022-08-31,Russian,Ngec_Coder-Vers001-B1-Run-001
20220831-9929-Aa0F87E376A8_Coerce_Censor,2022-08-31,Coerce,-6.5,Material Conflict,,Taliban,Afghanistan,Islamist Group,Taliban,Taliban,Afghanistan,Islamist Group,The Taliban,AFG,Baghlan,2022-08-31,Russian,Ngec_Coder-Vers001-B1-Run-001
20220902-7624-D5118Fe03510_Accuse,2022-09-02,Accuse,-3.0,Verbal Conflict,Diplomatic,Foreign Minister,Iran,Cabinet Minister,Iranian Foreign Ministry,Afghanistan,Afghanistan,,Afghanistan,AFG,Herat,2022-09-02,English,Ngec_Coder-Vers001-B1-Run-001
20220902-1936-F2716F7Af103_Aid,2022-09-02,Aid,10.0,Material Cooperation,Diplomatic,António Guterres,United Nations,Secretary Of State,Un Secretary - General Antonio Guterres,Roza Otunbayeva,Kyrgyzstan,"Previously Held A Gov Role, So Coded As Eli. Extracted Countries Don'T Match: ['Kgz', 'Gbr']",Roza Otunbayeva,AFG,Afghanistan,2022-09-02,English,Ngec_Coder-Vers001-B1-Run-001
20220902-0763-6369De0F23F9_Retreat,2022-09-02,Retreat,6.5,Material Cooperation,Intelligence | Terrorism,Taliban,Afghanistan,Islamist Group,Taliban Intelligence,Isis,,Islamic Militant,Isis,AFG,Herat,2022-09-02,Russian,Ngec_Coder-Vers001-B1-Run-001
20220903-0157-Dc52Bec6Afe0_Sanction,2022-09-03,Sanction,-6.0,Material Conflict,Election | Diplomatic,António Guterres,United Nations,Secretary Of State,Antonio Guterres,Roza Otunbayeva,Kyrgyzstan,"Previously Held A Gov Role, So Coded As Eli. Extracted Countries Don'T Match: ['Kgz', 'Gbr']",Roza Otunbayeva,AFG,Afghanistan,2022-09-03,English,Ngec_Coder-Vers001-B1-Run-001
20220905-0983-0A79E7B7B566_Assault,2022-09-05,Assault,-9.0,Material Conflict,Diplomatic | Terrorism,Suicide Bomber,,Suicide Bomber,Suicide Bomber,Russian Embassy,Russia,Embassy,Russian Embassy,AFG,Kabul,2022-09-05,Chinese,Ngec_Coder-Vers001-B1-Run-001
20220905-2611-B360Fe54A0D8_Accuse,2022-09-05,Accuse,-3.0,Verbal Conflict,Diplomatic,Taliban,Afghanistan,Islamist Group,Taliban Officials,Russia,Russia,,Russia,AFG,Kabul,2022-09-05,English,Ngec_Coder-Vers001-B1-Run-001
20220905-1001-916E7Eafe324_Accuse,2022-09-05,Accuse,-3.0,Verbal Conflict,Diplomatic,Foreign Minister,Azerbaijan,Cabinet Minister,Azerbaijani Foreign Ministry,Russian Embassy,Russia,Embassy,Russian Embassy,AFG,Kabul,2022-09-05,English,Ngec_Coder-Vers001-B1-Run-001
20220905-3048-1Fb2Dd545F0E_Assault,2022-09-05,Assault,-9.0,Material Conflict,Diplomatic,Unknown Militant,,Militant,Unknown Militant,Russian Embassy,Russia,Embassy,Russian Embassy,AFG,Kabul,2022-09-05,English,Ngec_Coder-Vers001-B1-Run-001
20220905-3048-1Fb2Dd545F0E_Accuse,2022-09-05,Accuse,-3.0,Verbal Conflict,Diplomatic,Foreign Minister,Iran,Cabinet Minister,Iranian Foreign Ministry Spokesman,Russian Embassy,Russia,Embassy,Russian Embassy,AFG,Kabul,2022-09-05,English,Ngec_Coder-Vers001-B1-Run-001
20220905-3352-00C7E3C2645C_Assault,2022-09-05,Assault,-9.0,Material Conflict,Diplomatic,Suicide Attacker,,Suicide Bomber,Suicide Attacker,Russian Embassy,Russia,Embassy,Russian Embassy,AFG,Kabul,2022-09-05,Chinese,Ngec_Coder-Vers001-B1-Run-001
20220905-1636-0F1Ab6D4434C_Assault,2022-09-05,Assault,-9.0,Material Conflict,Diplomatic,Unknown Militant,,Militant,Unknown Militant,Russian Embassy,Russia,Embassy,Russian Embassy,AFG,Kabul,2022-09-05,English,Ngec_Coder-Vers001-B1-Run-001
20220905-1987-267Bc7C462A0_Assault_Torture,2022-09-05,Assault,-8.5,Material Conflict,,Taliban,Afghanistan,Islamist Group,Taliban,Civilians,,Civilian,Civilians,AFG,Afghanistan,2022-09-05,Russian,Ngec_Coder-Vers001-B1-Run-001
20220905-1987-267Bc7C462A0_Assault_Beat,2022-09-05,Assault,-7.5,Material Conflict,,Taliban,Afghanistan,Islamist Group,Taliban,Civilians,,Civilian,Civilians,AFG,Afghanistan,2022-09-05,Russian,Ngec_Coder-Vers001-B1-Run-001
20220905-2697-Bd4586264E1C_Accuse,2022-09-05,Accuse,-3.0,Verbal Conflict,Diplomatic | Terrorism,Amir Khan Muttaqi,Afghanistan,Foreign Minister,Amir Khan Muttaqi,Government Of The Islamic Emirate Of Afghanistan,Afghanistan,Government,Taliban Government,AFG,Kabul,2022-09-05,English,Ngec_Coder-Vers001-B1-Run-001
20220905-6599-8E1C423334C5_Assault,2022-09-05,Assault,-9.0,Material Conflict,Diplomatic | Terrorism,Suicide Bomber,,Suicide Bomber,Suicide Bomber,Two Happy People,Austria,Filmaker,Two People,AFG,Kabul,2022-09-05,English,Ngec_Coder-Vers001-B1-Run-001
20220905-5215-Cd33624Cb2E3_Assault,2022-09-05,Assault,-9.0,Material Conflict,Diplomatic | Terrorism,Suicide Bomber,,Suicide Bomber,Suicide Bomber,Russian Embassy,Russia,Embassy,Russian Embassy,AFG,Kabul,2022-09-05,English,Ngec_Coder-Vers001-B1-Run-001
20220905-1608-E0D341579Cd5_Assault,2022-09-05,Assault,-9.0,Material Conflict,Religion_Ethnicity | Diplomatic | Terrorism,Suicide Bomber,,Suicide Bomber,Suicide Bomber,Russian Embassy,Russia,Embassy,Russian Embassy,AFG,Kabul,2022-09-05,English,Ngec_Coder-Vers001-B1-Run-001
20220905-0649-418208A3E9Fe_Assault,2022-09-05,Assault,-9.0,Material Conflict,Diplomatic,Suicide Attacker,,Suicide Bomber,Suicide Attacker,Russian Embassy,Russia,Embassy,Russian Embassy,AFG,Afghanistan,2022-09-05,Chinese,Ngec_Coder-Vers001-B1-Run-001
20220905-9669-F9Bf309B5Ad4_Assault,2022-09-05,Assault,-9.0,Material Conflict,Diplomatic | Terrorism,Unidentified Militant,,Militant,Unidentified Militant,Russian Embassy,Russia,Embassy,Russian Embassy,AFG,Kabul,2022-09-05,English,Ngec_Coder-Vers001-B1-Run-001
20220905-4742-61E4A6Aaf86E_Assault,2022-09-05,Assault,-9.0,Material Conflict,Diplomatic | Terrorism,Islamic State,,Salafi Jihadist,Islamic State,Russian Embassy,Russia,Embassy,Russian Embassy,AFG,Kabul,2022-09-05,English,Ngec_Coder-Vers001-B1-Run-001
20220905-8334-22D51C923Dd6_Accuse,2022-09-05,Accuse,-3.0,Verbal Conflict,Diplomatic,Iran,Iran,,Iran,Russian Embassy,Russia,Embassy,Russian Embassy,AFG,Kabul,2022-09-05,Arabic,Ngec_Coder-Vers001-B1-Run-001
20220905-2255-D80Dc66E5Cf3_Assault,2022-09-05,Assault,-9.0,Material Conflict,Diplomatic | Terrorism,Suicide Bomber,,Suicide Bomber,Suicide Bomber,Russian Embassy,Russia,Embassy,Russian Embassy,AFG,Kabul,2022-09-05,English,Ngec_Coder-Vers001-B1-Run-001
20220905-6036-Cfe4D7E6D8A0_Assault,2022-09-05,Assault,-9.0,Material Conflict,Diplomatic | Terrorism,Suicide Bomber,,Suicide Bomber,Suicide Bomber,Two Happy People,Austria,Filmaker,Two People,AFG,Kabul,2022-09-05,Arabic,Ngec_Coder-Vers001-B1-Run-001
20220905-7048-71D87B035F55_Accuse,2022-09-05,Accuse,-3.0,Verbal Conflict,Diplomatic,The United States,United States,,The United States,Russian Embassy,Russia,Embassy,Russian Embassy,AFG,Kabul,2022-09-05,English,Ngec_Coder-Vers001-B1-Run-001
20220905-4354-80E002735E83_Assault,2022-09-05,Assault,-9.0,Material Conflict,Diplomatic | Terrorism,Suicide Bomber,,Suicide Bomber,Suicide Bomber,Russian Embassy,Russia,Embassy,Russian Embassy,AFG,Kabul,2022-09-05,Arabic,Ngec_Coder-Vers001-B1-Run-001
20220905-1597-3E9E90D5239C_Assault,2022-09-05,Assault,-9.0,Material Conflict,Diplomatic | Terrorism,Suicide Bomber,,Suicide Bomber,Suicide Bomber,Russian Embassy,Russia,Embassy,Russian Embassy,AFG,Kabul,2022-09-05,Russian,Ngec_Coder-Vers001-B1-Run-001
20220905-8377-B468Aa5Ba01F_Assault,2022-09-05,Assault,-9.0,Material Conflict,Diplomatic | Terrorism,Suicide Bomber,,Suicide Bomber,Suicide Bomber,Russian Embassy,Russia,Embassy,Russian Embassy,AFG,Kabul,2022-09-05,English,Ngec_Coder-Vers001-B1-Run-001
20220905-8377-B468Aa5Ba01F_Coerce,2022-09-05,Coerce,-7.0,Material Conflict,Diplomatic | Terrorism,Suicide Bomber,,Suicide Bomber,Suicide Bomber,Russian Embassy,Russia,Embassy,Russian Embassy,AFG,Kabul,2022-09-05,English,Ngec_Coder-Vers001-B1-Run-001
20220905-2013-1E93363808A1_Assault,2022-09-05,Assault,-9.0,Material Conflict,Diplomatic | Terrorism,Suicide Bomber,,Suicide Bomber,Suicide Bomber,Russian Embassy,Russia,Embassy,Russian Embassy,AFG,Kabul,2022-09-05,English,Ngec_Coder-Vers001-B1-Run-001
20220905-6864-4B8A8373F733_Assault,2022-09-05,Assault,-9.0,Material Conflict,Diplomatic | Terrorism,Suicide Bomber,,Suicide Bomber,Suicide Bomber,Russian Embassy,Russia,Embassy,Russian Embassy,AFG,Kabul,2022-09-05,English,Ngec_Coder-Vers001-B1-Run-001
20220905-6794-Fbbab0A2E169_Assault,2022-09-05,Assault,-9.0,Material Conflict,Diplomatic | Terrorism,Suicide Bomber,,Suicide Bomber,Suicide Bomber,Russian Embassy,Russia,Embassy,Russian Embassy,AFG,Kabul,2022-09-05,English,Ngec_Coder-Vers001-B1-Run-001
20220905-4324-7Bfc7Bf7805E_Assault,2022-09-05,Assault,-9.0,Material Conflict,Diplomatic | Terrorism,Suicide Bomber,,Suicide Bomber,Suicide Bomber,Russian Embassy,Russia,Embassy,Russian Embassy,AFG,Kabul,2022-09-05,English,Ngec_Coder-Vers001-B1-Run-001
20220905-4902-80A9D802D5F9_Assault,2022-09-05,Assault,-9.0,Material Conflict,Diplomatic | Terrorism,Suicide Bomber,,Suicide Bomber,Suicide Bomber,Russian Embassy,Russia,Embassy,Russian Embassy,AFG,Kabul,2022-09-05,Arabic,Ngec_Coder-Vers001-B1-Run-001
20220905-3794-422E567E74F3_Assault,2022-09-05,Assault,-9.0,Material Conflict,Diplomatic | Terrorism,Suicide Bomber,,Suicide Bomber,Suicide Bomber,Russian Embassy,Russia,Embassy,Russian Embassy,AFG,Kabul,2022-09-05,English,Ngec_Coder-Vers001-B1-Run-001
20220905-0893-06048C3D3928_Accuse,2022-09-05,Accuse,-3.0,Verbal Conflict,Diplomatic | Terrorism,Russian Embassy,Russia,Embassy,Russian Embassy,Unknown Militant,,Militant,Unknown Militant,AFG,Kabul,2022-09-05,English,Ngec_Coder-Vers001-B1-Run-001
20220905-8840-A96A71B2728D_Assault,2022-09-05,Assault,-9.0,Material Conflict,Intelligence | Diplomatic,Unknown Militant,,Militant,Unknown Militant,Russian Embassy,Russia,Embassy,Russian Embassy,AFG,Kabul,2022-09-05,English,Ngec_Coder-Vers001-B1-Run-001
20220906-5236-C47598Dd5F28_Assault,2022-09-06,Assault,-9.0,Material Conflict,Diplomatic,Unidentified Militant,,Militant,Unidentified Militant,Russian Embassy,Russia,Embassy,Russian Embassy,AFG,Kabul,2022-09-06,English,Ngec_Coder-Vers001-B1-Run-001
20220906-0402-C2D642597Ec7_Accuse,2022-09-06,Accuse,-3.0,Verbal Conflict,Diplomatic,António Guterres,United Nations,Secretary Of State,Antonio Guterres,Russian Embassy,Russia,Embassy,Russian Embassy,AFG,Kabul,2022-09-06,English,Ngec_Coder-Vers001-B1-Run-001
20220906-0402-C2D642597Ec7_Assault,2022-09-06,Assault,-9.0,Material Conflict,Diplomatic,Unknown Militant,,Militant,Unknown Militant,Russian Embassy,Russia,Embassy,Russian Embassy,AFG,Kabul,2022-09-06,English,Ngec_Coder-Vers001-B1-Run-001
