Event ID,Event Date,Event Type,Event Intensity,Quad Code,Contexts,Actor Name,Actor Country,Actor Title,Actor Name Raw,Recipient Name,Recipient Country,Recipient Title,Recipient Name Raw,Country,Raw Placename,Publication Date,Language,Version
20230706-9310-31Bdec7Afe99_Coerce_Arrest,2023-07-06,Coerce,-7.0,Material Conflict,Intelligence,Russian,Russia,,Russian,Evan Gershkovich,,,Evan Gershkovich,RUS,Yekaterinburg,2023-07-06,English,Ngec_Coder-Vers001-B1-Run-001
20230705-3365-35Fb3F4Fe5E1_Assault,2023-07-05,Assault,-9.0,Material Conflict,Military,Enemy,,Enemy Combatant,Enemy,Russian Forces,Russia,Special Force,Russian Forces,RUS,Moscow,2023-07-05,English,Ngec_Coder-Vers001-B1-Run-001
20230705-5407-29750Df05A79_Coerce,2023-07-05,Coerce,-7.0,Material Conflict,,Russian Authorities,Russia,Writer,Russian Authorities,Prigozhin,,,Prigozhin,RUS,St. Petersburg,2023-07-05,English,Ngec_Coder-Vers001-B1-Run-001
20230706-0631-3C3Ff3369C84_Accuse,2023-07-06,Accuse,-3.0,Verbal Conflict,,Mikhail Khodorkovsky,Russia,Businessman,Mikhail Khodorkovsky,Yevgeny Prigozhin,Russia,Individuals,Yevgeny Prigozhin,RUS,Moscow,2023-07-06,English,Ngec_Coder-Vers001-B1-Run-001
20230706-0029-5Ebb24B176F8_Assault,2023-07-06,Assault,-9.0,Material Conflict,Intelligence,A Resident,,Resident,A Resident,Federal Security Service,Russia,Public Security Bureau,Arresting Officers Of The Federal Security Service,RUS,Tyumen,2023-07-06,English,Ngec_Coder-Vers001-B1-Run-001
20230706-3720-C9Cbff1D8895_Aid,2023-07-06,Aid,10.0,Material Cooperation,Intelligence | Diplomatic,Russia,Russia,,Russia,Evan Gershkovich,,,Evan Gershkovich,RUS,Moscow,2023-07-06,English,Ngec_Coder-Vers001-B1-Run-001
20230706-0426-4Ca6B3B3C6D5_Request,2023-07-06,Request,0.0,Verbal Conflict,Diplomatic,Russia,Russia,,Russia,Finland,Finland,,Finland,RUS,Saint Petersburg,2023-07-06,English,Ngec_Coder-Vers001-B1-Run-001
20230706-0727-F06Fff076B3E_Accuse,2023-07-06,Accuse,-3.0,Verbal Conflict,,Mikhail Khodorkovsky,Russia,Businessman,Mikhail Khodorkovsky,Yevgeny Prigozhin,Russia,Individuals,Yevgeny Prigozhin,RUS,Moscow,2023-07-06,English,Ngec_Coder-Vers001-B1-Run-001
20230706-1383-6D08B5E7E7Ce_Threaten,2023-07-06,Threaten,-3.5,Verbal Conflict,Diplomatic,Foreign Minister,Russia,Cabinet Minister,Russia ’S Foreign Ministry,Russian Federation,Russia,Federation Council,Russian Federation,RUS,Russia,2023-07-06,English,Ngec_Coder-Vers001-B1-Run-001
20230706-1638-1De655Fcb803_Retreat,2023-07-06,Retreat,6.5,Material Cooperation,Diplomatic,Russia,Russia,,Russia,Helsinki,Finland,Capital City,Helsinki,RUS,St. Petersburg,2023-07-06,English,Ngec_Coder-Vers001-B1-Run-001
20230706-4344-558A0168C175_Concede,2023-07-06,Concede,4.5,Verbal Cooperation,Diplomatic,Russia,Russia,,Russia,Finland,Finland,,Finland,RUS,St. Petersburgmoscow,2023-07-06,Russian,Ngec_Coder-Vers001-B1-Run-001
20230706-0105-8Cf94B2931E3_Threaten,2023-07-06,Threaten,-3.5,Verbal Conflict,Diplomatic,Kyiv,Ukraine,Capital City,Kiev,Zaporizhzhia Nuclear Power Plant,Ukraine,"No Code Identified, But Country Found",Zaporozhye Nuclear Power Plant,RUS,Moscow,2023-07-06,English,Ngec_Coder-Vers001-B1-Run-001
20230706-9479-167C0C7F1E07_Threaten,2023-07-06,Threaten,-3.5,Verbal Conflict,,Xi Jinping,China,Communist Party,Xi Jinping,Vladimir Putin,Russia,President,Russian President Vladimir Putin,RUS,Moscow,2023-07-06,English,Ngec_Coder-Vers001-B1-Run-001
20230706-3906-1350C22Fe1E0_Request,2023-07-06,Request,0.0,Verbal Conflict,Military | Diplomatic,Russia,Russia,,Russia,Finland,Finland,,Finland,RUS,Saint Petersburg,2023-07-06,English,Ngec_Coder-Vers001-B1-Run-001
20230707-7766-0C54F06Ec9F8_Request,2023-07-07,Request,0.0,Verbal Conflict,Military,Moscow; Kyiv,Russia; Ukraine,Capital City; Capital City,Moscow; Kiev,Moscow; Kyiv,Russia; Ukraine,Capital City; Capital City,Moscow; Kiev,RUS,Moscow; Kiev,2023-07-07,French,Ngec_Coder-Vers001-B1-Run-001
20230707-7766-0C54F06Ec9F8_Accuse,2023-07-07,Accuse,-3.0,Verbal Conflict,Military,Moscow; Kyiv,Russia; Ukraine,Capital City; Capital City,Moscow; Kiev,Moscow; Kyiv,Russia; Ukraine,Capital City; Capital City,Moscow; Kiev,RUS,Moscow; Kiev,2023-07-07,French,Ngec_Coder-Vers001-B1-Run-001
20230707-8672-F6Fdae7Fff23_Accuse,2023-07-07,Accuse,-3.0,Verbal Conflict,Intelligence | Diplomatic,Federal Security Service,Russia,Public Security Bureau,Federal Security Service,Evan Gershkovich,,,Evan Gershkovich,RUS,Yekaterinburg,2023-07-07,English,Ngec_Coder-Vers001-B1-Run-001
20230707-3263-D111744F11B0_Threaten,2023-07-07,Threaten,-3.5,Verbal Conflict,,Kremlin,Russia,"No Code Identified, But Country Found",Kremlin,Prigozhin,,,Prigozhin,RUS,Russia,2023-07-07,English,Ngec_Coder-Vers001-B1-Run-001
20230707-7299-829De82D677B_Assault,2023-07-07,Assault,-9.0,Material Conflict,Disasters,Kyiv,Ukraine,Capital City,Kiev Forces,Kakhovskaya (Moscow Metro),Russia,Radio Station,Kakhovskaya Hydroelectric Station,RUS,Kakhovskaya,2023-07-07,Arabic,Ngec_Coder-Vers001-B1-Run-001
20230707-2793-996A388C946B_Coerce_Arrest,2023-07-07,Coerce,-7.0,Material Conflict,Intelligence | Diplomatic | Cyber,Federal Security Service,Russia,Public Security Bureau,Federal Security Service,Evan Gershkovich,,,Evan Gershkovich,RUS,Urals,2023-07-07,English,Ngec_Coder-Vers001-B1-Run-001
20230625-5015-1Ed8D8C3Aabe_Accuse,2023-06-25,Accuse,-3.0,Verbal Conflict,Military,Yevgeny Prigozhin,Russia,Individuals,Evgeny Prigozhin,Defence Minister,Russia,Defense Ministry,Russian Defense Ministry,RUS,Moscow,2023-06-25,English,Ngec_Coder-Vers001-B1-Run-001
20230625-4213-B4Bb586951B3_Coerce,2023-06-25,Coerce,-7.0,Material Conflict,Military,Richard Wagner,Germany,"No Code Identified, But Country Found",Wagner Mercenaries,Vladimir Putin,Russia,President,Vladimir Putin,RUS,Rostov - On - Don,2023-06-25,English,Ngec_Coder-Vers001-B1-Run-001
20230625-6130-D5F168C74Eec_Assault,2023-06-25,Assault,-9.0,Material Conflict,Military,Vladimir Putin,Russia,President,Putin,Richard Wagner,Germany,"No Code Identified, But Country Found",Wagner Chief,RUS,Rostov,2023-06-25,English,Ngec_Coder-Vers001-B1-Run-001
20230625-3208-Bd4B6Fcea6F2_Threaten,2023-06-25,Threaten,-3.5,Verbal Conflict,Military | Diplomatic,Richard Wagner,Germany,"No Code Identified, But Country Found",Wagner Mercenaries,Russia,Russia,,Russia,RUS,Moscow,2023-06-25,English,Ngec_Coder-Vers001-B1-Run-001
20230625-0244-18F045Bf9Df4_Accuse,2023-06-25,Accuse,-3.0,Verbal Conflict,Military,Vladimir Putin,Russia,President,Russian President Vladimir Putin,Richard Wagner,Germany,"No Code Identified, But Country Found",Wagner,RUS,Rostov,2023-06-25,Spanish,Ngec_Coder-Vers001-B1-Run-001
20230626-0650-52C1C7Ede133_Accuse,2023-06-26,Accuse,-3.0,Verbal Conflict,Military,Prigozhin,,,Prigozhin,Ministry Of Defence,Russia,Government,Russian Ministry Of Defense,RUS,Moscow,2023-06-26,Chinese,Ngec_Coder-Vers001-B1-Run-001
20230625-5683-D0346Bcdc671_Threaten,2023-06-25,Threaten,-3.5,Verbal Conflict,Military,Richard Wagner,Germany,"No Code Identified, But Country Found",Wagner Mercenaries,Russia,Russia,,Russia,RUS,Rostov,2023-06-25,English,Ngec_Coder-Vers001-B1-Run-001
20230625-5264-3Ee9940483D0_Accuse,2023-06-25,Accuse,-3.0,Verbal Conflict,Military,Emmanuel Macron,France,President,Emmanuel Macron,Vladimir Putin,Russia,President,Vladimir Putin,RUS,Russia,2023-06-25,Russian,Ngec_Coder-Vers001-B1-Run-001
20230625-6392-Cacba4D9C84F_Accuse,2023-06-25,Accuse,-3.0,Verbal Conflict,Military,Richard Wagner,Germany,"No Code Identified, But Country Found",Wagner,Yevgeny Prigozhin,Russia,Individuals,Yevgeny Prigozhin,RUS,Moscow,2023-06-25,Russian,Ngec_Coder-Vers001-B1-Run-001
20230624-3707-4A0Ab263544D_Retreat,2023-06-24,Retreat,6.5,Material Cooperation,Military,Yevgeny Prigozhin,Russia,Individuals,Yevgeny Prigozhin,Ukraine,Ukraine,,Ukraine,RUS,Lipetsk Region,2023-06-24,English,Ngec_Coder-Vers001-B1-Run-001
20230624-5404-Bf8Cc33F6E06_Accuse,2023-06-24,Accuse,-3.0,Verbal Conflict,Military,Yevgeny Prigozhin,Russia,Individuals,Yevgeny Prigozhin,Russian Military,Russia,Military,Russian Military,RUS,Moscow,2023-06-24,English,Ngec_Coder-Vers001-B1-Run-001
20230624-5404-Bf8Cc33F6E06_Threaten,2023-06-24,Threaten,-3.5,Verbal Conflict,Military,Yevgeny Prigozhin,Russia,Individuals,Yevgeny Prigozhin,Russian Military,Russia,Military,Russian Military,RUS,Moscow,2023-06-24,English,Ngec_Coder-Vers001-B1-Run-001
20230625-5795-560086409021_Aid,2023-06-25,Aid,10.0,Material Cooperation,Diplomatic,Vladimir Putin,Russia,President,Vladimir Putin,Alexander Lukashenko,Belarus,Chief Of State,Alexander Lukashenko,RUS,Moscow,2023-06-25,Russian,Ngec_Coder-Vers001-B1-Run-001
20230625-0525-Ea1Bedf2Aa43_Assault,2023-06-25,Assault,-9.0,Material Conflict,Military,Ukrainian Military,Ukraine,Military,Ukrainian Military,Drone,,Drone Aircraft,Drone,RUS,Belgorod Regionbelgorod,2023-06-25,Russian,Ngec_Coder-Vers001-B1-Run-001
20230626-0317-Dc34B1108B6A_Sanction,2023-06-26,Sanction,-6.0,Material Conflict,Intelligence,Sergey Sobyanin,Russia,Mayor,Sergei Sobyanin,Wagner Mercenary Group,Germany,Mercenary,Wagner Mercenary Group,RUS,Moscow,2023-06-26,English,Ngec_Coder-Vers001-B1-Run-001
20230626-7787-3337Bc3Bbc0B_Sanction,2023-06-26,Sanction,-6.0,Material Conflict,Intelligence,Sergey Sobyanin,Russia,Mayor,Sergei Sobyanin,Wagner Mercenary Group,Germany,Mercenary,Wagner Mercenary Group,RUS,Moscow,2023-06-26,English,Ngec_Coder-Vers001-B1-Run-001
20230626-7787-3337Bc3Bbc0B_Mobilize,2023-06-26,Mobilize,-5.5,Material Conflict,Intelligence,Richard Wagner,Germany,"No Code Identified, But Country Found",Wagner Mercenaries,Security Forces,,Security Force,Security Forces,RUS,Moscow,2023-06-26,English,Ngec_Coder-Vers001-B1-Run-001
20230625-6042-09Dedd10A97E_Request,2023-06-25,Request,0.0,Verbal Conflict,Military,Vladimir Putin; Alexander Lukashenko,Russia; Belarus,President; Chief Of State,Russian President Vladimir Putin; Alexander Lukashenko,Vladimir Putin; Alexander Lukashenko,Russia; Belarus,President; Chief Of State,Russian President Vladimir Putin; Alexander Lukashenko,RUS,Moscow,2023-06-25,Russian,Ngec_Coder-Vers001-B1-Run-001
20230626-3284-D1C6Bbffed0E_Protest_Demo,2023-06-26,Protest,-5.0,Material Conflict,Military,Richard Wagner,Germany,"No Code Identified, But Country Found",Wagner,Moscow,Russia,Capital City,Moscow,RUS,Russia,2023-06-26,English,Ngec_Coder-Vers001-B1-Run-001
20230626-4527-201450D29A8B_Sanction,2023-06-26,Sanction,-6.0,Material Conflict,,Sergey Sobyanin,Russia,Mayor,Sergey Sobyanin,Moscow,Russia,Capital City,Moscow Residents,RUS,Moscow,2023-06-26,English,Ngec_Coder-Vers001-B1-Run-001
20230626-4720-D9Fc5Cd6C4F7_Accuse,2023-06-26,Accuse,-3.0,Verbal Conflict,,Russian Court,Russia,Court,Russian Court,Valery Golubkin,,,Valery Golubkin,RUS,Moscow,2023-06-26,English,Ngec_Coder-Vers001-B1-Run-001
20230626-4720-D9Fc5Cd6C4F7_Coerce_Arrest,2023-06-26,Coerce,-7.0,Material Conflict,,Russian Court,Russia,Court,Russian Court,Valery Golubkin,,,Valery Golubkin,RUS,Moscow,2023-06-26,English,Ngec_Coder-Vers001-B1-Run-001
20230626-5006-D9Fc5Cd6C4F7_Accuse,2023-06-26,Accuse,-3.0,Verbal Conflict,,Russian Court,Russia,Court,Russian Court,Valery Golubkin,,,Valery Golubkin,RUS,Moscow,2023-06-26,English,Ngec_Coder-Vers001-B1-Run-001
20230626-5006-D9Fc5Cd6C4F7_Coerce_Arrest,2023-06-26,Coerce,-7.0,Material Conflict,,Russian Court,Russia,Court,Russian Court,Valery Golubkin,,,Valery Golubkin,RUS,Moscow,2023-06-26,English,Ngec_Coder-Vers001-B1-Run-001
20230626-3346-Dee4F6F82D92_Assault,2023-06-26,Assault,-9.0,Material Conflict,Military,Russian Military,Russia,Military,Russian Military,Fighters,,Fighter,Fighters,RUS,Rostov - On - Don,2023-06-26,English,Ngec_Coder-Vers001-B1-Run-001
20230626-4195-Cde3C58F565E_Accuse,2023-06-26,Accuse,-3.0,Verbal Conflict,,Moscow,Russia,Capital City,Moscow Court,Valery Golubkin,,,Valery Golubkin,RUS,Moscow,2023-06-26,English,Ngec_Coder-Vers001-B1-Run-001
20230626-4195-Cde3C58F565E_Coerce_Arrest,2023-06-26,Coerce,-7.0,Material Conflict,,Moscow,Russia,Capital City,Moscow Court,Valery Golubkin,,,Valery Golubkin,RUS,Moscow,2023-06-26,English,Ngec_Coder-Vers001-B1-Run-001
20230626-0277-B3768Bcde936_Accuse,2023-06-26,Accuse,-3.0,Verbal Conflict,Military | Intelligence,Defence Minister,Russia,Defense Ministry,Russian Defense Ministry,Yevgeny Prigozhin,Russia,Individuals,Yevgeny Prigozhin,RUS,Rostov - On - Don,2023-06-26,English,Ngec_Coder-Vers001-B1-Run-001
20230626-0054-834Bac70B02C_Request,2023-06-26,Request,0.0,Verbal Conflict,Military,Prigozhin,,,Prigozhin,Yevgeny Prigozhin,Russia,Individuals,Yevgeny Prigozhin,RUS,Moscow,2023-06-26,Russian,Ngec_Coder-Vers001-B1-Run-001
20230626-0279-8A6F57D08343_Assault,2023-06-26,Assault,-9.0,Material Conflict,Military,Yevgeny Prigozhin,Russia,Individuals,Yevgeny Prigozhin,Mercenary,,Soldier,Mercenaries,RUS,Rostov,2023-06-26,Russian,Ngec_Coder-Vers001-B1-Run-001
20230627-0058-961A10B87E8F_Accuse,2023-06-27,Accuse,-3.0,Verbal Conflict,Military,Wagner Group,Russia,Private Army,The Wagner Group,Sergei Shoigu,Russia,Defense Minister,Defense Minister Shoigu,RUS,Moscow,2023-06-27,Chinese,Ngec_Coder-Vers001-B1-Run-001
20230627-0058-961A10B87E8F_Assault,2023-06-27,Assault,-9.0,Material Conflict,Military,Wagner Group,Russia,Private Army,Wagner Group,Russian Military Plane,Russia,Military Aircraft,Russian Military Plane,RUS,Moscow,2023-06-27,Chinese,Ngec_Coder-Vers001-B1-Run-001
20230626-7650-Cdc5009787Fe_Accuse,2023-06-26,Accuse,-3.0,Verbal Conflict,Military,White House,United States,Administrative Official,The White House,Vladimir Putin,Russia,President,Vladimir Putin,RUS,Moscow,2023-06-26,Russian,Ngec_Coder-Vers001-B1-Run-001
20230627-2964-Afafe26Bf126_Accuse,2023-06-27,Accuse,-3.0,Verbal Conflict,Military,Vladimir Putin,Russia,President,Russian President Vladimir Putin,Vladimir Putin,Russia,President,Vladimir Putin,RUS,Rostov - On - Don,2023-06-27,English,Ngec_Coder-Vers001-B1-Run-001
20230627-7902-374303De9315_Accuse,2023-06-27,Accuse,-3.0,Verbal Conflict,Military | Intelligence,Defence Minister,Russia,Defense Ministry,Russian Defense Ministry,Richard Wagner,Germany,"No Code Identified, But Country Found",Wagner,RUS,Rostov - On - Don,2023-06-27,English,Ngec_Coder-Vers001-B1-Run-001
20230627-6738-0018Bc92C570_Protest_Demo,2023-06-27,Protest,-5.0,Material Conflict,Military,Yevgeny Prigozhin,Russia,Individuals,Yevgeny Prigozhin,Vladimir Putin,Russia,President,Putin,RUS,Moscow,2023-06-27,Chinese,Ngec_Coder-Vers001-B1-Run-001
20230627-4936-4Ad788E16F78_Retreat,2023-06-27,Retreat,6.5,Material Cooperation,Military,Alexander Lukashenko,Belarus,Chief Of State,Alexander Lukashenko,Tuesday,,Tuesday,Tuesday,RUS,Russia,2023-06-27,English,Ngec_Coder-Vers001-B1-Run-001
20230627-5653-2Eeda616Cd68_Accuse,2023-06-27,Accuse,-3.0,Verbal Conflict,Military,Kremlin,Russia,"No Code Identified, But Country Found",Kremlin,Yevgeny Prigozhin,Russia,Individuals,Yevgeny Prigozhin,RUS,St. Petersburg,2023-06-27,English,Ngec_Coder-Vers001-B1-Run-001
20230627-7120-F9F9573C9448_Retreat,2023-06-27,Retreat,6.5,Material Cooperation,Military,Wagner Mercenary Group,Germany,Mercenary,Wagner Mercenary Group,Russia,Russia,,Russia,RUS,Moscow,2023-06-27,English,Ngec_Coder-Vers001-B1-Run-001
20230627-6979-E2E493162Ee3_Accuse,2023-06-27,Accuse,-3.0,Verbal Conflict,Military,Federal Security Service,Russia,Public Security Bureau,Russian Federal Security Service,Wagner Group,Russia,Private Army,Wagner Group,RUS,Moscow,2023-06-27,Chinese,Ngec_Coder-Vers001-B1-Run-001
20230627-6979-E2E493162Ee3_Assault,2023-06-27,Assault,-9.0,Material Conflict,Military,Wagner Group,Russia,Private Army,Wagner Group,Ukraine,Ukraine,,Ukraine,RUS,Moscow,2023-06-27,Chinese,Ngec_Coder-Vers001-B1-Run-001
20230627-7820-D008D1Cae8Ff_Request,2023-06-27,Request,0.0,Verbal Conflict,Military | Intelligence,Fsb (Band),Bulgaria,Armed Band,Fsb Security Services,Yevgeny Prigozhin,Russia,Individuals,Yevgeny Prigozhin,RUS,Russia,2023-06-27,English,Ngec_Coder-Vers001-B1-Run-001
20230627-7820-D008D1Cae8Ff_Accuse,2023-06-27,Accuse,-3.0,Verbal Conflict,Military | Intelligence,Fsb (Band),Bulgaria,Armed Band,Fsb Security Services,Yevgeny Prigozhin,Russia,Individuals,Yevgeny Prigozhin,RUS,Russia,2023-06-27,English,Ngec_Coder-Vers001-B1-Run-001
20230627-6660-5442Bd49Cb5C_Threaten,2023-06-27,Threaten,-3.5,Verbal Conflict,Military | Intelligence,Yevgeny Prigozhin,Russia,Individuals,Yevgeny Prigozhin,Armed Forces Of The Russian Federation,Russia,Armed Forces,Armed Forces Of The Russian Federation,RUS,Moscow,2023-06-27,English,Ngec_Coder-Vers001-B1-Run-001
20230627-3857-4Ccf303564C8_Retreat,2023-06-27,Retreat,6.5,Material Cooperation,Military,Defence Minister,Russia,Defense Ministry,Russian Defense Ministry,Wagner Group,Russia,Private Army,Wagner Group,RUS,Moscow,2023-06-27,English,Ngec_Coder-Vers001-B1-Run-001
20230627-5003-2B10Eff793B2_Accuse,2023-06-27,Accuse,-3.0,Verbal Conflict,Military | Election,Alexei Navalny,Russia,Leader Of The Opposition,Alexei Navalny,Vladimir Putin,Russia,President,Vladimir Putin,RUS,Moscow,2023-06-27,English,Ngec_Coder-Vers001-B1-Run-001
20230627-1183-A5455E55153E_Accuse,2023-06-27,Accuse,-3.0,Verbal Conflict,Military,Prosecutor,,Prosecutor,Prosecutor,Alexei Navalny,Russia,Leader Of The Opposition,Alexey Navalny,RUS,Moscow,2023-06-27,English,Ngec_Coder-Vers001-B1-Run-001
20230627-9259-A5455E55153E_Accuse,2023-06-27,Accuse,-3.0,Verbal Conflict,Military,Prosecutor,,Prosecutor,Prosecutor,Alexei Navalny,Russia,Leader Of The Opposition,Alexey Navalny,RUS,Moscow,2023-06-27,English,Ngec_Coder-Vers001-B1-Run-001
20230627-3469-14E5005A6Ed3_Threaten,2023-06-27,Threaten,-3.5,Verbal Conflict,Military,Vladimir Putin,Russia,President,Vladimir Putin,Richard Wagner,Germany,"No Code Identified, But Country Found",Wagner Mercenaries,RUS,Kremlin,2023-06-27,Chinese,Ngec_Coder-Vers001-B1-Run-001
20230627-3756-Fa6A2Fcaeb51_Retreat,2023-06-27,Retreat,6.5,Material Cooperation,Military,Alexander Lukashenko,Belarus,Chief Of State,Alexander Lukashenko,Yevgeny Prigozhin,Russia,Individuals,Yevgeny Prigozhin,RUS,Rostov,2023-06-27,Chinese,Ngec_Coder-Vers001-B1-Run-001
20230627-2187-6076C07Ad70E_Request,2023-06-27,Request,0.0,Verbal Conflict,Military | Intelligence,Fsb (Band),Russia,Armed Band,Russia ’S Fsb Security Services,Yevgeny Prigozhin,Russia,Individuals,Yevgeny Prigozhin,RUS,Russia,2023-06-27,English,Ngec_Coder-Vers001-B1-Run-001
20230627-2187-6076C07Ad70E_Accuse,2023-06-27,Accuse,-3.0,Verbal Conflict,Military | Intelligence,Fsb (Band),Bulgaria,Armed Band,The Fsb,Yevgeny Prigozhin,Russia,Individuals,Yevgeny Prigozhin,RUS,Russia,2023-06-27,English,Ngec_Coder-Vers001-B1-Run-001
20230628-0822-1E41Dca2F8Fe_Assault,2023-06-28,Assault,-9.0,Material Conflict,Military,Russian Occupiers,Russia,Occupiers,Russian Occupiers,Ukraine,Ukraine,,Ukraine,RUS,Maryinsky; Limansky; Bakhmutsky,2023-06-28,Russian,Ngec_Coder-Vers001-B1-Run-001
20230626-6040-59Fd58C327Fd_Retreat,2023-06-26,Retreat,6.5,Material Cooperation,,Russian Government,Russia,Government,Russian Government,Wagner Mercenary Group,Germany,Mercenary,Wagner Mercenary Group,RUS,Moscow; Capital Region,2023-06-26,English,Ngec_Coder-Vers001-B1-Run-001
20230626-6040-59Fd58C327Fd_Sanction,2023-06-26,Sanction,-6.0,Material Conflict,,Russian Government,Russia,Government,Russian Government,Wagner Mercenary Group,Germany,Mercenary,Wagner Mercenary Group,RUS,Moscow; Capital Region,2023-06-26,English,Ngec_Coder-Vers001-B1-Run-001
20230628-5175-3806703531Cb_Accuse,2023-06-28,Accuse,-3.0,Verbal Conflict,Diplomatic,Franci (Footballer),Brazil,Football Player,Pope Francis,Vladimir Putin,Russia,President,Vladimir Putin,RUS,Moscow,2023-06-28,English,Ngec_Coder-Vers001-B1-Run-001
20230628-4734-787F38Df0952_Assault,2023-06-28,Assault,-9.0,Material Conflict,,Ukraine,Ukraine,,Ukraine,Servicemen,,Servicemen,Servicemen,RUS,Belgorod Region,2023-06-28,English,Ngec_Coder-Vers001-B1-Run-001
20230628-3969-6B541Dc7F807_Accuse,2023-06-28,Accuse,-3.0,Verbal Conflict,,Local Residents,,Resident,Local Residents,Muscovite,Russia,Muhabarat,Muscovite,RUS,Nizhny Novgorod,2023-06-28,Russian,Ngec_Coder-Vers001-B1-Run-001
20230629-2033-06258Ac6A83A_Protest,2023-06-29,Protest,-5.0,Material Conflict,,Wagner Group,Russia,Private Army,Members Of The Wagner Group,Volodymyr Zelenskyy; Vladimir Putin,Ukraine; Russia,President; President,Presidents Volodymyr Zelenskiy; Vladimir Putin,RUS,Russia; Presidents Volodymyr Zelenskiy; Ukraine; Vladimir Putin,2023-06-29,English,Ngec_Coder-Vers001-B1-Run-001
20230629-1718-5B26573C1706_Accuse,2023-06-29,Accuse,-3.0,Verbal Conflict,Military,Richard Wagner,Germany,"No Code Identified, But Country Found",Wagner Mercenaries,Yevgeny Prigozhin,Russia,Individuals,Yevgeny Prigozhin,RUS,Russia,2023-06-29,English,Ngec_Coder-Vers001-B1-Run-001
20230629-6021-C7Cf98Fb864A_Assault,2023-06-29,Assault,-9.0,Material Conflict,Military,Russian Forces,Russia,Special Force,Russian Forces,Kyiv,Ukraine,Capital City,Kiev Regime,RUS,Moscow,2023-06-29,Arabic,Ngec_Coder-Vers001-B1-Run-001
20230629-7171-Ebc8E522E177_Request,2023-06-29,Request,0.0,Verbal Conflict,Intelligence,Russian Federal Security Service ( Fsb ) Investigators,Russia,Director Of The Federal Security Service,Russian Federal Security Service ( Fsb ) Investigators,Lefortovo Court,Russia,Court,Lefortovo Court,RUS,Lefortovo,2023-06-29,English,Ngec_Coder-Vers001-B1-Run-001
20230629-8750-Ebc8E522E177_Request,2023-06-29,Request,0.0,Verbal Conflict,Intelligence,Russian Federal Security Service ( Fsb ) Investigators,Russia,Director Of The Federal Security Service,Russian Federal Security Service ( Fsb ) Investigators,Lefortovo Court,Russia,Court,Lefortovo Court,RUS,Lefortovo,2023-06-29,English,Ngec_Coder-Vers001-B1-Run-001
20230629-6998-69De378B4C66_Accuse,2023-06-29,Accuse,-3.0,Verbal Conflict,Military,Yevgeny Prigozhin,Russia,Individuals,Yevgeny Prigozhin,Wagner Group,Russia,Private Army,Wagner Group Mercenaries,RUS,Moscow,2023-06-29,English,Ngec_Coder-Vers001-B1-Run-001
20230630-4978-95265A074C91_Assault,2023-06-30,Assault,-9.0,Material Conflict,Military,Russian Forces,Russia,Special Force,Russian Forces,Ukrainian,Ukraine,,Ukrainian,RUS,Moscow,2023-06-30,Arabic,Ngec_Coder-Vers001-B1-Run-001
20230630-4036-1723680935A9_Request,2023-06-30,Request,0.0,Verbal Conflict,Intelligence | Diplomatic,Moscow,Russia,Capital City,Moscow,Poland,Poland,,Poland,RUS,Russia,2023-06-30,English,Ngec_Coder-Vers001-B1-Run-001
20230701-9721-6E8811F18B41_Accuse,2023-07-01,Accuse,-3.0,Verbal Conflict,Military,Vladimir Putin,Russia,President,Vladimir Putin,Wagner Group,Russia,Private Army,Troops From The Mercenary Wagner Group,RUS,Russia,2023-07-01,English,Ngec_Coder-Vers001-B1-Run-001
20230702-1480-486F1822933A_Protest,2023-07-02,Protest,-5.0,Material Conflict,Military,Wagner Group,Russia,Private Army,Wagner Group,Yevgeny Prigozhin,Russia,Individuals,Yevgeny Prigozhin,RUS,Moscow,2023-07-02,English,Ngec_Coder-Vers001-B1-Run-001
20230618-9729-Cb607A8Be07F_Assault,2023-06-18,Assault,-9.0,Material Conflict,Military | Intelligence,Ukrainian Security Services,Ukraine,National Security Service,Ukrainian Security Services,Russian Citizens,Russia,Citizen,Russian Citizens,RUS,Moscow,2023-06-18,Arabic,Ngec_Coder-Vers001-B1-Run-001
20230618-7904-480E6D16E987_Assault,2023-06-18,Assault,-9.0,Material Conflict,Military,Russian Forces,Russia,Special Force,Russian Forces,Ukrainian Soldiers,Ukraine,Soldier,Ukrainian Soldiers,RUS,Moscow,2023-06-18,Arabic,Ngec_Coder-Vers001-B1-Run-001
20230618-9429-B1E443656C8C_Accuse,2023-06-18,Accuse,-3.0,Verbal Conflict,,Moscow City Court,Russia,Judicial System,Moscow City Court,Alexei Navalny,Russia,Leader Of The Opposition,Alexei Navalny,RUS,Vladimir Region,2023-06-18,English,Ngec_Coder-Vers001-B1-Run-001
20230618-0760-Bed6E0Be2Fe1_Accuse,2023-06-18,Accuse,-3.0,Verbal Conflict,,Moscow City Court,Russia,Judicial System,Moscow City Court,Alexei Navalny,Russia,Leader Of The Opposition,Alexei Navalny,RUS,Vladimir Region,2023-06-18,English,Ngec_Coder-Vers001-B1-Run-001
20230619-4959-223627B5Bcf5_Assault,2023-06-19,Assault,-9.0,Material Conflict,Military,Ukraine,Ukraine,,Ukraine,Seven People,,,Seven People,RUS,Belgorod Region,2023-06-19,Russian,Ngec_Coder-Vers001-B1-Run-001
